Course Section	Course Subject	Course Number	Section Number	Section Status	Enrolled/Capacity	All Instructors	Units	Meeting Patterns	Locations	Course Tags	Instructional Format	Delivery Mode	Start Date	End Date	Academic Period	Overlapping Course(s)
ENGL 129-1 - Black Theater (-)	English	129	1	Open	9/30	Allia Griffin	5	M W F | 10:30 AM - 11:35 AM	Rm 102 Alameda hall	Core Explorations :: Diversity: US Perspectives  Pathways :: American Studies  Pathways :: Justice and the Arts	Lecture	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	ENGL 129-/ETHN 136-1/THTR 161-1
ENGL 139GS-1 - Women & Gender in American Literature	English	139GS	1	Open	15/24	Danielle Morgan	5	M W F | 10:30 AM - 11:35 AM	Rm 101 Alumni Science Hall	Core Explorations :: Diversity: US Perspectives  Pathways :: American Studies	Lecture	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	ENGL 139GS-/WGST 165-1
ENGL 163-1 - Literature and Performance (-)	English	163	1	Open	25/30	Brian Thorstenson	5	T Th | 12:10 PM - 1:50 PM	Rm 226 Mayer Theatre - Rehearsal Hall	Core Integrations :: Advanced Writing	Lecture	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	ENGL 163-/THTR 172-1
ENGL 167-1 - Dramaturgy	English	167	1	Open	7/30	Karina Gutierrez	5	T Th | 12:10 PM - 1:50 PM	Rm 301 Mayer Theatre - Library		Lecture	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	ENGL 167-/THTR 185-1
ENGL 171-1 - Advanced Fiction Writing (-)	English	171	1	Open	14/22	Kirk Glaser	5	M W | 3:30 PM - 5:15 PM	Rm 302 Edward M. Dowd Art & Art History	Core Explorations :: Arts	Lecture	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
ENGL 175EL-1 - Advanced Creative Nonfiction	English	175EL	1	Closed	25/25	Claudia McIsaac	5	T Th | 10:20 AM - 12:00 PM	Rm 135 Vari Hall	Core Integrations :: Advanced Writing  Core Integrations :: Experiential Learning for Social Justice  Pathways :: Justice and the Arts	Lecture	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
ENGL 179W-1 - Playwriting	English	179W	1	Open	21/30	Brian Thorstenson	5	T Th | 3:50 PM - 5:30 PM	Rm 231 Mayer Theatre	Core Integrations :: Advanced Writing	Lecture	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	ENGL 179W-/THTR 170-1
ENGL 181-1 - Engineering Communications: Practical Writing and Presentation Skills for Engineers (-)	English	181	1	Open	24/25	Theresa Conefrey	4	W | 3:30 PM - 6:30 PM	Rm 108 Alameda hall	Core Integrations :: Advanced Writing  Pathways :: Design Thinking	Lecture	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
ENGL 181-2 - Engineering Communications: Practical Writing and Presentation Skills for Engineers (-)	English	181	2	Closed	24/25	Theresa Conefrey	4	T | 3:50 PM - 6:50 PM	Rm 109 O'Connor Hall	Core Integrations :: Advanced Writing  Pathways :: Design Thinking	Lecture	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
ENGL 181-3 - Engineering Communications: Practical Writing and Presentation Skills for Engineers (-)	English	181	3	Closed	24/25	Loring Pfeiffer	4	M W F | 10:30 AM - 11:35 AM	Rm 103 O'Connor Hall	Core Integrations :: Advanced Writing  Pathways :: Design Thinking	Lecture	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
ENGL 190-1 - Senior Seminar (-)	English	190	1	Closed	6/0	Michelle Burnham	5	T Th | 2:00 PM - 3:40 PM	Rm 309 St. Joseph's Hall		Seminar	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
ENGL 194-1 - Peer Educator in English	English	194	1	Closed	5/5	Simone Billings	1				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
ENGL 194-2 - Peer Educator in English	English	194	2	Closed	1/1	Theresa Conefrey	2				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
ENGL 194-3 - Peer Educator in English	English	194	3	Closed	1/1	Cruz Medina	1				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
ENGL 194-4 - Peer Educator in English	English	194	4	Closed	1/1	Danielle Morgan	2				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
ENGL 194-5 - Peer Educator in English	English	194	5	Closed	1/1	Daniel B. Summerhill	2				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
ENGL 194-6 - Peer Educator in English	English	194	6	Closed	1/1	Jose Villagrana	2				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
ENGL 194-7 - Peer Educator in English	English	194	7	Closed	1/1	Kai Harris	2				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
ENGL 194-8 - Peer Educator in English	English	194	8	Open	1/3	Maura Tarnoff	2				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
ENGL 194-9 - Peer Educator in English	English	194	9	Open	1/5	Michael Lasley	2				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
ENGL 194-10 - Peer Educator in English	English	194	10	Open	1/5	Kirk Glaser	2				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
ENGL 194-11 - Peer Educator in English	English	194	11	Closed	1/1	Mathew Gomes | Matt Gomes	2				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
ENGL 198-1 - Writing Internship - Staff Writer Intern (-)	English	198	1	Open	0/1	Theresa Conefrey	4				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
ENGL 198A-1 - Writing Internship (-)	English	198A	1	Closed	1/0	Theresa Conefrey	1				Internship	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
ENGL 198A-2 - Writing Internship (-)	English	198A	2	Closed	0/0	Heather Turner	1 - 5				Internship	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
ENGL 199-1 - Directed Reading (-)	English	199	1	Open	0/1	Julia Voss	2				Lecture	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
ENGR 1-1 - Introduction to Engineering	Engineering	1	1	Closed	40/40	Junho Park	1	Th | 12:10 PM - 1:15 PM	RM 2302 SCDI	Core Explorations :: Science, Technology and Society  Pathways :: Sustainability	Lecture	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
ENGR 1-2 - Introduction to Engineering	Engineering	1	2	Closed	42/40	Raghavendra Morusupalli | Rao Morusupalli	1	T | 12:10 PM - 1:15 PM	RM 2302 SCDI	Core Explorations :: Science, Technology and Society  Pathways :: Sustainability	Lecture	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
ENGR 1-3 - Introduction to Engineering	Engineering	1	3	Open	28/40	Jessica Kuczenski | Jes Kuczenski	1	M | 11:45 AM - 12:50 PM	RM 2302 SCDI	Core Explorations :: Science, Technology and Society  Pathways :: Sustainability	Lecture	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
ENGR 1-4 - Introduction to Engineering	Engineering	1	4	Open	32/40	Fatemeh Davoudi Kakhki	1	W | 11:45 AM - 12:50 PM	RM 2302 SCDI	Core Explorations :: Science, Technology and Society  Pathways :: Sustainability	Lecture	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
ENGR 1L-1 - Introduction to Engineering Lab (-)	Engineering	1L	1	Open	13/18	Fatemeh Davoudi Kakhki	1	Th | 9:15 AM - 12:00 PM	RM 2302 SCDI	Pathways :: Sustainability	Laboratory	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	ENGR 1L-/ENGR 1L-6
ENGR 1L-2 - Introduction to Engineering Lab (-)	Engineering	1L	2	Open	16/18	Jessica Kuczenski | Jes Kuczenski	1	T | 9:15 AM - 12:00 PM	RM 2302 SCDI	Pathways :: Sustainability	Laboratory	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	ENGR 1L-/ENGR 1L-3
ENGR 1L-3 - Introduction to Engineering Lab (-)	Engineering	1L	3	Open	15/18	Jessica Kuczenski | Jes Kuczenski	1	T | 9:15 AM - 12:00 PM	RM 2302 SCDI	Pathways :: Sustainability	Laboratory	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	ENGR 1L-/ENGR 1L-2
ENGR 1L-4 - Introduction to Engineering Lab (-)	Engineering	1L	4	Closed	17/17	Raghavendra Morusupalli | Rao Morusupalli	1	T | 2:15 PM - 5:00 PM	RM 2302 SCDI	Pathways :: Sustainability	Laboratory	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	ENGR 1L-/ENGR 1L-5
ENGR 1L-5 - Introduction to Engineering Lab (-)	Engineering	1L	5	Closed	18/18	Raghavendra Morusupalli | Rao Morusupalli	1	T | 2:15 PM - 5:00 PM	RM 2302 SCDI	Pathways :: Sustainability	Laboratory	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	ENGR 1L-/ENGR 1L-4
ENGR 1L-6 - Introduction to Engineering Lab (-)	Engineering	1L	6	Open	15/18	Fatemeh Davoudi Kakhki	1	Th | 9:15 AM - 12:00 PM	RM 2302 SCDI	Pathways :: Sustainability	Laboratory	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	ENGR 1L-/ENGR 1L-1
ENGR 1L-7 - Introduction to Engineering Lab (-)	Engineering	1L	7	Open	34/36	Junho Park	1	Th | 2:15 PM - 5:00 PM	RM 2302 SCDI	Pathways :: Sustainability	Laboratory	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	ENGR 1L-/ENGR 1L-8
ENGR 1L-8 - Introduction to Engineering Lab (-)	Engineering	1L	8	Open	34/36	Junho Park	1	Th | 2:15 PM - 5:00 PM	RM 2302 SCDI	Pathways :: Sustainability	Laboratory	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	ENGR 1L-/ENGR 1L-7
ENGR 2-1 - Introduction to Engineering Design and Prototyping	Engineering	2	1	Closed	12/10	Jessica Kuczenski | Jes Kuczenski	2	W | 2:15 PM - 5:00 PM	Rm 232 Vari Hall		Studio	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
ENGR 11A-1 - Cultures and Ideas I (Culture, Tech, and the Common Good)	Engineering	11A	1	Closed	25/25	Kathryn Moles | Katia Moles	4	M W | 3:30 PM - 5:15 PM	RM 3302 SCDI	Core Foundations :: Cultures and Ideas 1	Lecture	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
ENGR 16-1 - Values and Technology	Engineering	16	1	Closed	24/24	Matthew Gaudet | Matthew Gaudet	4	M W F | 11:45 AM - 12:50 PM	Rm 215 Heafey Hall	Core Foundations :: Religion, Theology and Culture 1	Lecture	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
ENGR 16-2 - Values and Technology	Engineering	16	2	Closed	24/24	Matthew Gaudet | Matthew Gaudet	4	M W F | 10:30 AM - 11:35 AM	Rm 215 Heafey Hall	Core Foundations :: Religion, Theology and Culture 1	Lecture	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
ENGR 19-1 - Ethics in Technology	Engineering	19	1	Open	49/50	Kathryn Moles | Katia Moles	4	M | 1:00 PM - 2:05 PM	Rm 206 Daly Science 200	Core Explorations :: Ethics  Pathways :: Design Thinking  Pathways :: The Digital Age	Lecture	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
ENGR 19-2 - Ethics in Technology	Engineering	19	2	Open	13/14	Kathryn Moles | Katia Moles	4	T | 2:00 PM - 3:05 PM	Rm 129 Heafey Hall	Core Explorations :: Ethics  Pathways :: Design Thinking  Pathways :: The Digital Age	Laboratory	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
ENGR 19-3 - Ethics in Technology	Engineering	19	3	Closed	12/12	Kathryn Moles | Katia Moles	4	T | 3:10 PM - 4:15 PM	Rm 129 Heafey Hall	Core Explorations :: Ethics  Pathways :: Design Thinking  Pathways :: The Digital Age	Laboratory	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
ENGR 19-4 - Ethics in Technology	Engineering	19	4	Closed	10/10	Kathryn Moles | Katia Moles	4	T | 4:20 PM - 5:25 PM	Rm 129 Heafey Hall	Core Explorations :: Ethics  Pathways :: Design Thinking  Pathways :: The Digital Age	Laboratory	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
ENGR 19-5 - Ethics in Technology	Engineering	19	5	Closed	14/12	Kathryn Moles | Katia Moles	4	W | 1:00 PM - 2:05 PM	Rm 003 Casa Italiana Residence	Core Explorations :: Ethics  Pathways :: Design Thinking  Pathways :: The Digital Age	Laboratory	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
ENGR 35-1 - Career Launch	Engineering	35	1	Open	8/25	Jessica Kuczenski | Jes Kuczenski	1	M | 1:00 PM - 2:05 PM			Lecture	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
ENGR 110-1 - Community Based Engineering Design	Engineering	110	1	Closed	22/0	Jessica Kuczenski | Jes Kuczenski	3	T | 2:15 PM - 5:00 PM	RM 2301 SCDI	Core Explorations :: Civic Engagement  Pathways :: Design Thinking  Pathways :: Sustainability  Pathways :: Values in Science and Technology	Lecture	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
ENGR 111-1 - STEM Outreach in the Community Lecture and Lab (-)	Engineering	111	1	Open	18/36	Bob Schaffer | Bob Schaffer	3	F | 2:15 PM - 3:55 PM	RM 3115 SCDI	Core Integrations :: Experiential Learning for Social Justice	Lecture	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
ENGR 111-2 - STEM Outreach in the Community Lecture and Lab (-)	Engineering	111	2	Open	4/8	Bob Schaffer | Bob Schaffer	3	M | 2:15 PM - 5:00 PM		Core Integrations :: Experiential Learning for Social Justice	Laboratory	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
ENGR 111-3 - STEM Outreach in the Community Lecture and Lab (-)	Engineering	111	3	Open	3/12	Bob Schaffer | Bob Schaffer	3	T | 2:50 PM - 5:35 PM		Core Integrations :: Experiential Learning for Social Justice	Laboratory	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
ENGR 111-4 - STEM Outreach in the Community Lecture and Lab (-)	Engineering	111	4	Open	5/8	Bob Schaffer | Bob Schaffer	3	W | 2:15 PM - 5:00 PM		Core Integrations :: Experiential Learning for Social Justice	Laboratory	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
ENGR 111-5 - STEM Outreach in the Community Lecture and Lab (-)	Engineering	111	5	Open	6/8	Bob Schaffer | Bob Schaffer	3	Th | 2:15 PM - 5:00 PM		Core Integrations :: Experiential Learning for Social Justice	Laboratory	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
ENGR 165-1 - Creativity: The Art of Innovation	Engineering	165	1	Open	9/12	Harry Vincent | Lanny Vincent	1	Sa | 9:00 AM - 5:00 PM	Rm 125 Heafey Hall		Lecture	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
ENGR 166A-1 - Introduction to Design Thinking I	Engineering	166A	1	Closed	17/0	Katherine Sun | Kathy Sun	1				Lecture	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
ENGR 166A-2 - Introduction to Design Thinking I	Engineering	166A	2	Open	16/20	Harry Vincent | Lanny Vincent	1	T | 5:10 PM - 6:00 PM	Rm 122 Heafey Hall		Lecture	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
ENGR 173-1 - Introduction to Business Fundamentals	Engineering	173	1	Open	15/20	Elias Asmar | Elie Asmar	1	M | 5:10 PM - 7:00 PM	Rm 212 Kenna Hall		Lecture	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
ENGR 180-1 - Marine Operations	Engineering	180	1	Closed	21/12	Michael Neumann	1				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
ENGR 188-1 - Co-op Education	Engineering	188	1	Closed	0/0		1				Experiential	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
ENGR 191-1 - Peer Educator for ENGR	Engineering	191	1	Closed	1/1	Kathryn Moles | Katia Moles	1				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
ENGR 194-1 - Senior Design Project I	Engineering	194	1	Open	6/10	Jessica Kuczenski | Jes Kuczenski	2	M | 2:15 PM - 5:00 PM	RM 1308 SCDI		Studio	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
ENGR 288-1 - Co-Op Education	Engineering	288	1	Open	37/60	Octave Baker	1	Sa | 9:00 AM - 10:50 AM	Rm 116 Bergin Hall		Experiential	In-Person	9/18/2023	11/4/2023	Fall 2023 Quarter	
ENGR 289-1 - MS Extended Co-Op Education	Engineering	289	1	Open	32/50	Octave Baker	1				Experiential	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
ENGR 303-1 - Gender and Engineering	Engineering	303	1	Closed	20/20	Bonita Banducci	2	Sa | 10:00 AM - 4:30 PM	RM 3115 SCDI		Lecture	In-Person	9/23/2023	10/14/2023	Fall 2023 Quarter	
ENGR 303-2 - Gender and Engineering	Engineering	303	2	Closed	21/20	Carol Cobb	2	Sa | 10:00 AM - 4:30 PM	RM 3115 SCDI		Lecture	In-Person	10/28/2023	11/18/2023	Fall 2023 Quarter	
ENGR 304-1 - Building Global Teams	Engineering	304	1	Closed	31/30	Michele Ahi	2	T | 5:10 PM - 7:00 PM	RM 2301 SCDI		Lecture	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
ENVS 1A-1 - Critical Thinking and Writing I (-)	Environ Studies & Sciences	1A	1	Closed	19/0	Theodore Grudin | Ted Grudin	4	M W F | 9:15 AM - 10:20 AM	Rm 210 O'Connor Hall	Core Foundations :: Critical Thinking and Writing 1	Lecture	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
ENVS 5-1 - My Environment	Environ Studies & Sciences	5	1	Open	39/40	Andy Kulikowski II	5	T Th | 8:30 AM - 10:10 AM	Rm 102 Alameda hall	Core Explorations :: Natural Science  Pathways :: Sustainability	Lecture	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
ENVS 5-2 - My Environment	Environ Studies & Sciences	5	2	Closed	20/20	Andy Kulikowski II	5	F | 8:30 AM - 11:15 AM	RM 3205 SCDI	Core Explorations :: Natural Science  Pathways :: Sustainability	Laboratory	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
ENVS 5-3 - My Environment	Environ Studies & Sciences	5	3	Open	19/20	Andy Kulikowski II	5	F | 12:15 PM - 3:00 PM	RM 3205 SCDI	Core Explorations :: Natural Science  Pathways :: Sustainability	Laboratory	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
ENVS 11A-1 - Cultures and Ideas I (Nature and Imagination)	Environ Studies & Sciences	11A	1	Closed	25/25	Theodore Grudin | Ted Grudin	4	M W F | 1:00 PM - 2:05 PM	Rm 163 Graham Hall	Core Foundations :: Cultures and Ideas 1	Lecture	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
ENVS 12A-1 - Cultures and Ideas II (Nature and Colonialism)	Environ Studies & Sciences	12A	1	Open	10/25	Theodore Grudin | Ted Grudin	4	M W F | 10:30 AM - 11:35 AM	Rm 209 O'Connor Hall	Core Foundations :: Cultures and Ideas 2	Lecture	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
ENVS 21-1 - Environmental Biology L and L	Environ Studies & Sciences	21	1	Closed	32/0	Michelle Marvier	5	T Th | 10:20 AM - 12:00 PM	Rm 104 Alameda hall	Core Explorations :: Natural Science  Pathways :: Design Thinking  Pathways :: Feeding the World  Pathways :: Global Health  Pathways :: Sustainability  Pathways :: Values in Science and Technology	Lecture	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
ENVS 21-2 - Environmental Biology L and L	Environ Studies & Sciences	21	2	Closed	16/0	Michelle Marvier	5	T | 2:15 PM - 5:00 PM	RM 3205 SCDI	Core Explorations :: Natural Science  Pathways :: Design Thinking  Pathways :: Feeding the World  Pathways :: Global Health  Pathways :: Sustainability  Pathways :: Values in Science and Technology	Laboratory	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
ENVS 21-3 - Environmental Biology L and L	Environ Studies & Sciences	21	3	Closed	16/0	Michelle Marvier	5	Th | 2:15 PM - 5:00 PM	RM 3205 SCDI	Core Explorations :: Natural Science  Pathways :: Design Thinking  Pathways :: Feeding the World  Pathways :: Global Health  Pathways :: Sustainability  Pathways :: Values in Science and Technology	Laboratory	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
ENVS 22-1 - Introduction to Environmental Studies (-)	Environ Studies & Sciences	22	1	Open	39/40	Carolyn Trist	4	M W F | 2:15 PM - 3:20 PM	Rm 306 Kenna Hall	Core Explorations :: Civic Engagement  Pathways :: Democracy  Pathways :: Feeding the World  Pathways :: Sustainability  Pathways :: Values in Science and Technology  Pathways :: Vocation	Lecture	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
ENVS 23-1 - Introduction to Earth Systems L and L (-)	Environ Studies & Sciences	23	1	Closed	32/32	William Rush	5	M W F | 9:15 AM - 10:20 AM	Rm 105 Alameda hall	Core Explorations :: Natural Science  Pathways :: Sustainability  Pathways :: Values in Science and Technology	Lecture	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
ENVS 23-2 - Introduction to Earth Systems L and L (-)	Environ Studies & Sciences	23	2	Closed	16/16	William Rush	5	W | 11:45 AM - 2:30 PM	RM 3205 SCDI	Core Explorations :: Natural Science  Pathways :: Sustainability  Pathways :: Values in Science and Technology	Laboratory	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
ENVS 23-3 - Introduction to Earth Systems L and L (-)	Environ Studies & Sciences	23	3	Closed	16/16	William Rush	5	W | 2:45 PM - 5:30 PM	RM 3205 SCDI	Core Explorations :: Natural Science  Pathways :: Sustainability  Pathways :: Values in Science and Technology	Laboratory	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
ENVS 50-1 - World Geography (-)	Environ Studies & Sciences	50	1	Closed	40/40	Carolyn Trist	4	M W F | 3:30 PM - 4:35 PM	Rm 306 Kenna Hall	Core Explorations :: Cultures and Ideas 3  Pathways :: Design Thinking  Pathways :: Feeding the World  Pathways :: Sustainability	Lecture	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
ENVS 100-1 - Introduction to Capstone	Environ Studies & Sciences	100	1	Open	12/28	Iris Stewart-Frey	2	W | 3:50 PM - 5:30 PM	Rm 114 Aloysius Varsi Hall		Seminar	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
ENVS 100-2 - Introduction to Capstone	Environ Studies & Sciences	100	2	Open	15/29	Charles Gabbe | C.J. Gabbe	2	T | 3:50 PM - 5:30 PM	Rm 163 Graham Hall		Seminar	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
ENVS 100-3 - Introduction to Capstone	Environ Studies & Sciences	100	3	Open	6/29	Christopher Bacon	2	T | 2:00 PM - 3:40 PM	Rm 208 Edward M. Dowd Art & Art History		Seminar	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
ENVS 110-1 - Environmental Statistics L and L (-)	Environ Studies & Sciences	110	1	Closed	32/32	John Dialesandro	5	M W F | 10:30 AM - 11:35 AM	Rm 125 Heafey Hall		Lecture	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	ENVS 110-/BIOL 160-1
ENVS 110-2 - Environmental Statistics L and L (-)	Environ Studies & Sciences	110	2	Closed	16/16	John Dialesandro	5	W | 2:15 PM - 5:00 PM	Rm 256 Alumni Science Hall		Laboratory	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	ENVS 110-/BIOL 160-2
ENVS 110-3 - Environmental Statistics L and L (-)	Environ Studies & Sciences	110	3	Closed	16/16	John Dialesandro	5	Th | 8:30 AM - 11:15 AM	Rm 256 Alumni Science Hall		Laboratory	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	ENVS 110-/BIOL 160-3
ENVS 111-1 - Mixed Methods for the Environment	Environ Studies & Sciences	111	1	Open	23/30	Charles Gabbe | C.J. Gabbe	5	T Th | 2:00 PM - 3:40 PM	Rm 163 Graham Hall		Discussion	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
ENVS 116-1 - Introduction to Geographic Information Systems (GIS)	Environ Studies & Sciences	116	1	Closed	17/0	John Dialesandro	5	T Th | 12:10 PM - 1:50 PM	Rm 214 Heafey Hall		Lecture	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
ENVS 156-1 - General Ecology L and L (-)	Environ Studies & Sciences	156	1	Open	4/16	Brody Sandel	5	T Th | 12:10 PM - 1:50 PM	Rm 212 Kenna Hall	Pathways :: Sustainability	Lecture	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	ENVS 156-/BIOL 156-1
ENVS 156-2 - General Ecology L and L (-)	Environ Studies & Sciences	156	2	Open	4/32	Brody Sandel	5	T | 2:15 PM - 5:00 PM	RM 3307 SCDI	Pathways :: Sustainability	Laboratory	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	ENVS 156-/BIOL 156-2
ENVS 160-1 - Water Resources L and L	Environ Studies & Sciences	160	1	Open	21/30	Iris Stewart-Frey	5	M W F | 9:15 AM - 10:20 AM	Rm 104 Alameda hall	Pathways :: Sustainability	Lecture	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
ENVS 160-2 - Water Resources L and L	Environ Studies & Sciences	160	2	Open	16/30	Iris Stewart-Frey	5	M | 11:45 AM - 2:30 PM	RM 3205 SCDI	Pathways :: Sustainability	Laboratory	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
ENVS 160-3 - Water Resources L and L	Environ Studies & Sciences	160	3	Open	5/30	Iris Stewart-Frey	5	M | 2:45 PM - 5:30 PM	RM 3205 SCDI	Pathways :: Sustainability	Laboratory	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
ENVS 185-1 - Garbology (-)	Environ Studies & Sciences	185	1	Open	18/35	Stephanie Hughes	5	T Th | 3:50 PM - 5:30 PM	Rm 105 Alameda hall	Core Explorations :: Science, Technology and Society  Pathways :: Sustainability  Pathways :: Values in Science and Technology	Lecture	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
ENVS 188-1 - Environmental Colloquium (-)	Environ Studies & Sciences	188	1	Open	20/35	Charles Gabbe | C.J. Gabbe	1	W | 11:45 AM - 12:50 PM	Rm 163 Graham Hall		Lecture	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
ENVS 194-1 - Peer Educator in Environmental Studies	Environ Studies & Sciences	194	1	Closed	1/1	Stephanie Hughes	1				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
ETHN 5-1 - Introduction to the Study of Race and Ethnicity in the United States	Ethnic Studies	5	1	Closed	30/0	Allia Griffin	4	M W F | 11:45 AM - 12:50 PM	Rm 102 Alameda hall	Core Explorations :: Diversity: US Perspectives  Pathways :: American Studies  Pathways :: Race, Place and Social Inequalities	Lecture	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
ETHN 5-2 - Introduction to the Study of Race and Ethnicity in the United States	Ethnic Studies	5	2	Open	29/30	Allia Griffin	4	M W F | 1:00 PM - 2:05 PM	Rm 102 Alameda hall	Core Explorations :: Diversity: US Perspectives  Pathways :: American Studies  Pathways :: Race, Place and Social Inequalities	Lecture	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
