Course Section	Course Subject	Course Number	Section Number	Section Status	Enrolled/Capacity	All Instructors	Units	Meeting Patterns	Locations	Course Tags	Instructional Format	Delivery Mode	Start Date	End Date	Academic Period	Overlapping Course(s)
ENGL 122AW-01 - Film, Gender, & Sexuality (-)	English	122AW	1	Open	20/25		5			Core Explorations :: Diversity: US Perspectives  Core Integrations :: Advanced Writing  Pathways :: Cinema Studies  Pathways :: Gender, Sexuality and the Body  Pathways :: Justice and the Arts	Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENGL 129-01 - Black Theater (-)	English	129	1	Open	6/20		5			Core Explorations :: Diversity: US Perspectives  Pathways :: American Studies  Pathways :: Justice and the Arts	Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENGL 135-01 - African-American Literature	English	135	1	Open	0/0		5			Core Explorations :: Diversity: US Perspectives  Pathways :: American Studies  Pathways :: Race, Place and Social Inequalities	Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENGL 137-01 - Indigenous Literature	English	137	1	Open	8/25		5			Core Explorations :: Civic Engagement  Pathways :: American Studies  Pathways :: Gender, Sexuality and the Body  Pathways :: Human Rights in a Global World  Pathways :: Race, Place and Social Inequalities	Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENGL 147-01 - Topics in British Literature (Black & Brown Romanticism)	English	147	1	Open	6/25		5				Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENGL 151A-01 - Shakespeare: Tragedies	English	151A	1	Open	10/25		5			Pathways :: Justice and the Arts	Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENGL 162-01 - Literature and Religion (-)	English	162	1	Open	10/25		5			Core Explorations :: Religion, Theology and Culture 2  Pathways :: Vocation	Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENGL 171-01 - Advanced Fiction Writing (-)	English	171	1	Open	13/17		5			Core Explorations :: Arts	Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENGL 175EL-01 - Advanced Creative Nonfiction	English	175EL	1	Open	19/17		5			Core Integrations :: Advanced Writing  Core Integrations :: Experiential Learning for Social Justice  Pathways :: Justice and the Arts	Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENGL 176-01 - Creative Wrtg & Social Justice (-)	English	176	1	Open	16/17		5			Core Explorations :: Arts  Core Integrations :: Experiential Learning for Social Justice  Pathways :: Justice and the Arts  Pathways :: Sustainability  Pathways :: Vocation	Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENGL 181-01 - Engineering Communications (-)	English	181	1	Open	20/20		4			Core Integrations :: Advanced Writing  Pathways :: Design Thinking	Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENGL 181-02 - Engineering Communications (-)	English	181	2	Open	20/20		4			Core Integrations :: Advanced Writing  Pathways :: Design Thinking	Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENGL 181-03 - Engineering Communications (-)	English	181	3	Open	28/20		4			Core Integrations :: Advanced Writing  Pathways :: Design Thinking	Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENGL 181-04 - Engineering Communications (-)	English	181	4	Open	21/20		4			Core Integrations :: Advanced Writing  Pathways :: Design Thinking	Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENGL 181-05 - Engineering Communications (-)	English	181	5	Open	14/20		4			Core Integrations :: Advanced Writing  Pathways :: Design Thinking	Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENGL 181-06 - Engineering Communications (-)	English	181	6	Open	16/20		4			Core Integrations :: Advanced Writing  Pathways :: Design Thinking	Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENGL 194-01 - Peer Educator in English	English	194	1	Open	2/10		1 - 2				Independent Study	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENGL 194-02 - Peer Educator in English	English	194	2	Open	7/10		2				Independent Study	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENGL 194-03 - Peer Educator in English	English	194	3	Open	2/10		2				Independent Study	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENGL 198A-01 - Writing Internship (-)	English	198A	1	Open	0/0		5				Internship	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENGL 199-01 - Directed Reading/Dir Research (-)	English	199	1	Open	1/10		5				Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENGL 199-02 - Directed Reading/Dir Research (-)	English	199	2	Open	1/1		1 - 5				Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENGR 1-01 - Intro to Engineering (-)	Engineering	1	1	Open	43/45		1			Core Explorations :: Science, Technology and Society  Pathways :: Sustainability	Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENGR 1-02 - Intro to Engineering (-)	Engineering	1	2	Open	45/45		1			Core Explorations :: Science, Technology and Society  Pathways :: Sustainability	Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENGR 1-03 - Intro to Engineering (-)	Engineering	1	3	Open	21/45		1			Core Explorations :: Science, Technology and Society  Pathways :: Sustainability	Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENGR 1L-01 - Intro to Engineering Lab (-)	Engineering	1L	1	Open	20/21		1			Pathways :: Sustainability	Laboratory	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENGR 1L-02 - Intro to Engineering Lab (-)	Engineering	1L	2	Open	13/21		1			Pathways :: Sustainability	Laboratory	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENGR 1L-03 - Intro to Engineering Lab (-)	Engineering	1L	3	Open	21/21		1			Pathways :: Sustainability	Laboratory	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENGR 1L-04 - Intro to Engineering Lab (-)	Engineering	1L	4	Open	19/21		1			Pathways :: Sustainability	Laboratory	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENGR 1L-05 - Intro to Engineering Lab (-)	Engineering	1L	5	Open	19/21		1			Pathways :: Sustainability	Laboratory	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENGR 1L-06 - Intro to Engineering Lab (-)	Engineering	1L	6	Open	7/21		1			Pathways :: Sustainability	Laboratory	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENGR 1L-07 - Intro to Engineering Lab (-)	Engineering	1L	7	Open	19/21		1			Pathways :: Sustainability	Laboratory	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENGR 1L-08 - Intro to Engineering Lab (-)	Engineering	1L	8	Open	20/21		1			Pathways :: Sustainability	Laboratory	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENGR 16-01 - Technology and the Good Life	Engineering	16	1	Open	24/24		4			Core Foundations :: Religion, Theology and Culture 1	Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENGR 19-01 - Ethics in Technology L&L	Engineering	19	1	Open	75/75		4			Core Explorations :: Ethics  Pathways :: Design Thinking  Pathways :: The Digital Age	Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENGR 19-02 - Ethics in Technology L&L	Engineering	19	2	Open	0/13		0 - 4			Core Explorations :: Ethics  Pathways :: Design Thinking  Pathways :: The Digital Age	Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENGR 19-03 - Ethics in Technology L&L	Engineering	19	3	Open	0/12		0 - 4			Core Explorations :: Ethics  Pathways :: Design Thinking  Pathways :: The Digital Age	Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENGR 19-04 - Ethics in Technology L&L	Engineering	19	4	Open	0/13		0 - 4			Core Explorations :: Ethics  Pathways :: Design Thinking  Pathways :: The Digital Age	Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENGR 19-05 - Ethics in Technology L&L	Engineering	19	5	Open	0/12		0 - 4			Core Explorations :: Ethics  Pathways :: Design Thinking  Pathways :: The Digital Age	Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENGR 19-06 - Ethics in Technology L&L	Engineering	19	6	Open	0/13		0 - 4			Core Explorations :: Ethics  Pathways :: Design Thinking  Pathways :: The Digital Age	Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENGR 19-07 - Ethics in Technology L&L	Engineering	19	7	Open	0/12		0 - 4			Core Explorations :: Ethics  Pathways :: Design Thinking  Pathways :: The Digital Age	Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENGR 110-01 - Community Based Engr. Design	Engineering	110	1	Open	21/20		3			Core Explorations :: Civic Engagement  Pathways :: Design Thinking  Pathways :: Sustainability  Pathways :: Values in Science and Technology	Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENGR 111-01 - STEM Outreach in the Comm L&L (-)	Engineering	111	1	Open	26/38		3			Core Integrations :: Experiential Learning for Social Justice	Combination	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENGR 111-02 - STEM Outreach in the Comm L&L (-)	Engineering	111	2	Open	0/16		0 - 3			Core Integrations :: Experiential Learning for Social Justice	Combination	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENGR 111-03 - STEM Outreach in the Comm L&L (-)	Engineering	111	3	Open	0/0		3			Core Integrations :: Experiential Learning for Social Justice	Combination	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENGR 111-04 - STEM Outreach in the Comm L&L (-)	Engineering	111	4	Open	0/8		0 - 3			Core Integrations :: Experiential Learning for Social Justice	Combination	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENGR 111-05 - STEM Outreach in the Comm L&L (-)	Engineering	111	5	Open	0/4		3			Core Integrations :: Experiential Learning for Social Justice	Combination	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENGR 111-06 - STEM Outreach in the Comm L&L (-)	Engineering	111	6	Open	0/10		0 - 3			Core Integrations :: Experiential Learning for Social Justice	Combination	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENGR 138-01 - Critical Tools for Soc Env Prj	Engineering	138	1	Open	0/0		2				Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENGR 141-01 - Innovation Theology	Engineering	141	1	Open	22/25		4			Core Explorations :: Religion, Theology and Culture 2  Pathways :: Design Thinking	Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENGR 145-01 - Innov, Entrepreneur and SV	Engineering	145	1	Open	0/30		4			Pathways :: Design Thinking	Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENGR 161-01 - Cultures of Innovation	Engineering	161	1	Open	1/20		5			Core Explorations :: Cultures and Ideas 3  Pathways :: Design Thinking  Pathways :: Values in Science and Technology	Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENGR 162-01 - Thinking in Systems	Engineering	162	1	Open	18/20		1				Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENGR 165-01 - Creativity:The Art of Innovati	Engineering	165	1	Open	9/10		1				Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENGR 166B-01 - Intro to Design Thinking II	Engineering	166B	1	Open	15/0		1				Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENGR 167-01 - Go To Market Strategy	Engineering	167	1	Open	0/0		1				Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENGR 169-01 - The Role of Innov	Engineering	169	1	Open	24/24		2			Core Integrations :: Experiential Learning for Social Justice  Pathways :: Design Thinking	Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENGR 171A-01 - Product Opportunity Assessment	Engineering	171A	1	Open	1/1		1			Pathways :: Design Thinking	Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENGR 174-01 - Financial Reporting and Decisi	Engineering	174	1	Open	8/20		1				Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENGR 179-01 - Intrapreneurship	Engineering	179	1	Open	10/20		1				Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENGR 180-01 - Marine Operations	Engineering	180	1	Open	17/20		1				Independent Study	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENGR 180-02 - Marine Operations	Engineering	180	2	Open	0/0		1				Independent Study	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENGR 193-01 - Introduction to Senior Project	Engineering	193	1	Open	6/30		1				Seminar	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENGR 196-01 - Senior Design Project III	Engineering	196	1	Open	10/10		2				Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENGR 245-01 - Innov, Entrepreneur and SV	Engineering	245	1	Open	19/19		4				Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENGR 260-01 - Nanoscale Science & Technology	Engineering	260	1	Open	17/17		2				Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENGR 288-01 - Co-Op Education	Engineering	288	1	Open	210/210		1				Experiential	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENGR 289-01 - MS Extended Co-Op Education	Engineering	289	1	Open	13/13		1				Experiential	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENGR 303-01 - Gender and Engineering	Engineering	303	1	Open	21/21		2				Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENGR 303-02 - Gender and Engineering	Engineering	303	2	Open	21/21		2				Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENGR 339-01 - Energy Storage Systems	Engineering	339	1	Open	5/5		2				Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENGR 342-01 - 3D Print Technology & Society	Engineering	342	1	Open	20/20		2				Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENVS 2A-01 - Critical Thinking & Writing II (-)	Environ Studies & Sciences	2A	1	Open	18/19		4			Core Foundations :: Critical Thinking and Writing 2	Lecture	In-Person	4/3/2023	6/7/2023	Spring 2023 Quarter	
ENVS 5-01 - My Environment	Environ Studies & Sciences	5	1	Open	40/40		4			Core Explorations :: Natural Science  Pathways :: Sustainability	Combination	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENVS 5-02 - My Environment	Environ Studies & Sciences	5	2	Open	0/20		0 - 4			Core Explorations :: Natural Science  Pathways :: Sustainability	Combination	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENVS 5-03 - My Environment	Environ Studies & Sciences	5	3	Open	0/20		0 - 4			Core Explorations :: Natural Science  Pathways :: Sustainability	Combination	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENVS 12A-01 - Cultures and Ideas II (Nature and Colonialism)	Environ Studies & Sciences	12A	1	Open	23/0		4			Core Foundations :: Cultures and Ideas 2  Pathways :: Global Health  Pathways :: Sustainability	Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENVS 22-01 - Intro to Environmental Studies (-)	Environ Studies & Sciences	22	1	Open	38/40		4			Core Explorations :: Civic Engagement  Pathways :: Democracy  Pathways :: Feeding the World  Pathways :: Sustainability  Pathways :: Values in Science and Technology  Pathways :: Vocation	Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENVS 22-02 - Intro to Environmental Studies (-)	Environ Studies & Sciences	22	2	Open	36/40		4			Core Explorations :: Civic Engagement  Pathways :: Democracy  Pathways :: Feeding the World  Pathways :: Sustainability  Pathways :: Values in Science and Technology  Pathways :: Vocation	Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENVS 23-01 - Introduction to Earth Systems (-)	Environ Studies & Sciences	23	1	Open	30/30		5			Core Explorations :: Natural Science  Pathways :: Sustainability  Pathways :: Values in Science and Technology	Combination	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENVS 23-02 - Introduction to Earth Systems (-)	Environ Studies & Sciences	23	2	Open	0/15		0 - 5			Core Explorations :: Natural Science  Pathways :: Sustainability  Pathways :: Values in Science and Technology	Combination	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENVS 23-03 - Introduction to Earth Systems (-)	Environ Studies & Sciences	23	3	Open	0/15		0 - 5			Core Explorations :: Natural Science  Pathways :: Sustainability  Pathways :: Values in Science and Technology	Combination	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENVS 50-01 - World Geography (-)	Environ Studies & Sciences	50	1	Open	27/1		4			Core Explorations :: Cultures and Ideas 3  Pathways :: Design Thinking  Pathways :: Feeding the World  Pathways :: Sustainability	Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENVS 79-01 - Environmental Thought (-)	Environ Studies & Sciences	79	1	Open	43/40		4			Pathways :: Sustainability  Pathways :: Vocation	Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENVS 95-01 - Sustainability 101	Environ Studies & Sciences	95	1	Open	18/0		2			ENVS 95 (Before Fall 2023 count P grade)  Pathways :: Sustainability	Independent Study	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENVS 110-01 - Environmental Statistics L&L (-)	Environ Studies & Sciences	110	1	Open	5/32		5				Combination	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENVS 110-02 - Environmental Statistics L&L (-)	Environ Studies & Sciences	110	2	Open	0/1		0 - 5				Combination	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENVS 110-03 - Environmental Statistics L&L (-)	Environ Studies & Sciences	110	3	Open	0/16		5				Combination	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENVS 116-01 - Introduction to GIS	Environ Studies & Sciences	116	1	Open	15/15		5				Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENVS 116-02 - Introduction to GIS	Environ Studies & Sciences	116	2	Open	18/15		5				Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENVS 120-01 - Intro to Envt'l Law & Reg: US	Environ Studies & Sciences	120	1	Open	0/0		5			Pathways :: Design Thinking  Pathways :: Law and Social Justice  Pathways :: Sustainability  Pathways :: Values in Science and Technology	Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENVS 122-01 - Environmental Politics &Policy (-)	Environ Studies & Sciences	122	1	Open	22/25		5			Core Explorations :: Civic Engagement  Pathways :: Democracy  Pathways :: Design Thinking  Pathways :: Public Policy  Pathways :: Sustainability  Pathways :: Values in Science and Technology	Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENVS 124-01 - Water Law and Policy	Environ Studies & Sciences	124	1	Open	13/40		5			Pathways :: Public Policy	Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENVS 132-01 - Agroecology L & L	Environ Studies & Sciences	132	1	Open	14/16		5			Pathways :: Feeding the World  Pathways :: Global Health  Pathways :: Sustainability	Combination	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENVS 132-02 - Agroecology L & L	Environ Studies & Sciences	132	2	Open	0/16		0 - 5			Pathways :: Feeding the World  Pathways :: Global Health  Pathways :: Sustainability	Combination	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENVS 132-03 - Agroecology L & L	Environ Studies & Sciences	132	3	Open	0/0		5			Pathways :: Feeding the World  Pathways :: Global Health  Pathways :: Sustainability	Combination	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENVS 151-01 - Restoration Ecology L&L (-)	Environ Studies & Sciences	151	1	Open	14/16		5			Pathways :: Sustainability	Combination	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENVS 151-02 - Restoration Ecology L&L (-)	Environ Studies & Sciences	151	2	Open	0/16		0 - 5			Pathways :: Sustainability	Combination	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENVS 155-01 - Environmental & Food Justice (-)	Environ Studies & Sciences	155	1	Open	21/35		5			Core Integrations :: Experiential Learning for Social Justice  Pathways :: Feeding the World  Pathways :: Global Health  Pathways :: Sustainability	Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENVS 180-01 - Energy and the Environment (-)	Environ Studies & Sciences	180	1	Open	13/35		5			Core Explorations :: Science, Technology and Society  Pathways :: Design Thinking  Pathways :: Sustainability  Pathways :: Values in Science and Technology	Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENVS 188-01 - Environmental Colloquium (-)	Environ Studies & Sciences	188	1	Open	11/20		1				Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENVS 195-01 - SLURP:Sust Lvng Ugrd Rsch Proj	Environ Studies & Sciences	195	1	Open	8/1		2			Core Explorations :: Civic Engagement  Pathways :: Democracy  Pathways :: Sustainability	Independent Study	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENVS 197-01 - Special Topics in Env Science (-)	Environ Studies & Sciences	197	1	Open	17/16		5				Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ENVS 198-1 - Environmental Proseminar (-)	Environ Studies & Sciences	198	1	Open	1/1		2 - 4				Seminar	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ETHN 5-01 - Intro Study of Race/Ethnic US	Ethnic Studies	5	1	Open	27/30		4			Core Explorations :: Diversity: US Perspectives  Pathways :: American Studies  Pathways :: Race, Place and Social Inequalities	Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ETHN 20-01 - Intro to Latina/o/x Studies	Ethnic Studies	20	1	Open	28/30		4			Core Explorations :: Diversity: US Perspectives  Pathways :: Race, Place and Social Inequalities	Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ETHN 21-01 - Intro to Latinx Literature	Ethnic Studies	21	1	Open	11/30		4			Core Explorations :: Diversity: US Perspectives  Pathways :: American Studies  Pathways :: Race, Place and Social Inequalities	Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ETHN 25-01 - Sex & Spirit in Latinx Theolog	Ethnic Studies	25	1	Open	17/1		4			Core Explorations :: Religion, Theology and Culture 2	Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ETHN 30-01 - Intro to African Amer Studies	Ethnic Studies	30	1	Open	34/30		4			Core Explorations :: Diversity: US Perspectives  Pathways :: American Studies  Pathways :: Race, Place and Social Inequalities	Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ETHN 40-01 - Intro to Asian Amer Studies	Ethnic Studies	40	1	Open	29/30		4			Core Explorations :: Diversity: US Perspectives  Pathways :: American Studies  Pathways :: Race, Place and Social Inequalities	Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ETHN 55-01 - Racial & Ethnic Politics in US	Ethnic Studies	55	1	Open	0/0		4			Pathways :: Race, Place and Social Inequalities	Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ETHN 69-01 - Lit Am Women Writers of Color	Ethnic Studies	69	1	Open	0/0		4			Core Explorations :: Diversity: US Perspectives  Pathways :: American Studies  Pathways :: Gender, Globalization and Empire  Pathways :: Gender, Sexuality and the Body	Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ETHN 111-01 - Indigenous Literature (-)	Ethnic Studies	111	1	Open	3/25		5			Pathways :: American Studies  Pathways :: Race, Place and Social Inequalities	Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ETHN 125A-01 - Chic&Lat Feminisms in US	Ethnic Studies	125A	1	Open	3/30		5				Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ETHN 130-01 - African-American Literature	Ethnic Studies	130	1	Open	0/0		5			Core Explorations :: Diversity: US Perspectives  Pathways :: American Studies  Pathways :: Race, Place and Social Inequalities	Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ETHN 132-01 - The History of Hip Hop	Ethnic Studies	132	1	Open	18/24		5			Core Explorations :: Diversity: US Perspectives  Pathways :: American Studies  Pathways :: Justice and the Arts  Pathways :: Race, Place and Social Inequalities	Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ETHN 136-01 - Black Theater	Ethnic Studies	136	1	Open	7/20		5			Core Explorations :: Diversity: US Perspectives  Pathways :: American Studies  Pathways :: Justice and the Arts	Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ETHN 137-01 - AfricnAmericn PursuitofFreedom	Ethnic Studies	137	1	Open	2/25		5			Core Explorations :: Civic Engagement  Pathways :: American Studies  Pathways :: Democracy  Pathways :: Race, Place and Social Inequalities	Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ETHN 141-01 - Asian American Women	Ethnic Studies	141	1	Open	17/24		5			Core Explorations :: Diversity: US Perspectives  Pathways :: American Studies  Pathways :: Gender, Sexuality and the Body  Pathways :: Law and Social Justice  Pathways :: Race, Place and Social Inequalities	Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ETHN 142-01 - Asian American Communities	Ethnic Studies	142	1	Open	29/30		5			Core Explorations :: Diversity: US Perspectives  Pathways :: American Studies  Pathways :: Race, Place and Social Inequalities	Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ETHN 166-01 - Race & Religion in U.S.	Ethnic Studies	166	1	Open	17/25		5			Core Explorations :: Religion, Theology and Culture 3  Pathways :: American Studies  Pathways :: Race, Place and Social Inequalities	Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ETHN 166-02 - Race & Religion in U.S.	Ethnic Studies	166	2	Open	22/25		5			Core Explorations :: Religion, Theology and Culture 3  Pathways :: American Studies  Pathways :: Race, Place and Social Inequalities	Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ETHN 173-01 - Decolonizing Music Education	Ethnic Studies	173	1	Open	3/28		5				Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ETHN 176-01 - Race & Sex in Modern America	Ethnic Studies	176	1	Open	9/25		5			Core Explorations :: Diversity: US Perspectives  Pathways :: American Studies  Pathways :: Paradigm Shifts and the Nature of Human Knowing	Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ETHN 188-01 - Seminar-CivlRghtAntColnialMvmt	Ethnic Studies	188	1	Open	5/15		5			Core Explorations :: Diversity: US Perspectives  Pathways :: Gender, Globalization and Empire  Pathways :: Race, Place and Social Inequalities	Seminar	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
ETHN 199-01 - Directed Reading/Research (-)	Ethnic Studies	199	1	Open	1/1		2 - 5				Independent Study	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
FNCE 116-01 - Mathematical Finance	Finance	116	1	Open	3/5		5			Pathways :: Paradigm Shifts and the Nature of Human Knowing	Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
FNCE 118-01 - Real Estate Principles	Finance	118	1	Open	32/23		5				Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
FNCE 121-01 - Financial Management (-)	Finance	121	1	Open	32/28		5			LSB Core :: Undergraduate Business Core	Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
FNCE 121-02 - Financial Management (-)	Finance	121	2	Open	28/28		5			LSB Core :: Undergraduate Business Core	Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
