Course Section	Course Subject	Course Number	Section Number	Section Status	Enrolled/Capacity	All Instructors	Units	Meeting Patterns	Locations	Course Tags	Instructional Format	Delivery Mode	Start Date	End Date	Academic Period	Overlapping Course(s)
ETHN 165-1 - Community Based Rsch Methods	Ethnic Studies	165	1	Open	9/15	Jesica Fernandez	5	T Th | 10:20 AM - 12:00 PM	Rm 232 Vari Hall	Core Explorations :: Civic Engagement  Core Explorations :: Diversity: US Perspectives  Pathways :: Democracy	Lecture	In-Person	9/23/2024	12/13/2024	Fall 2024 Quarter	
ETHN 166-2 - Race and Religion in the United States	Ethnic Studies	166	2	Closed	25/25	Bryson White	5	T Th | 10:20 AM - 12:00 PM	Rm 225 Heafey Hall	Core Explorations :: Religion, Theology and Culture 3  Pathways :: American Studies  Pathways :: Race, Place and Social Inequalities	Lecture	In-Person	9/23/2024	12/13/2024	Fall 2024 Quarter	ETHN 166-/RSOC 184-2
ETHN 166-3 - Race and Religion in the United States	Ethnic Studies	166	3	Closed	25/25	Bryson White	5	T Th | 2:00 PM - 3:40 PM	Rm 218 Kenna Hall	Core Explorations :: Religion, Theology and Culture 3  Pathways :: American Studies  Pathways :: Race, Place and Social Inequalities	Lecture	In-Person	9/23/2024	12/13/2024	Fall 2024 Quarter	ETHN 166-/RSOC 184-3
ETHN 171-1 - Immigrant Communities	Ethnic Studies	171	1	Open	19/30	Enrique Pumar	5	T Th | 3:50 PM - 5:30 PM	Rm 205 O'Connor Hall	Core Explorations :: Diversity: US Perspectives  Pathways :: American Studies  Pathways :: Democracy  Pathways :: Gender, Globalization and Empire  Pathways :: Leading People, Organizations and Social Change	Lecture	In-Person	9/23/2024	12/13/2024	Fall 2024 Quarter	ETHN 171-/SOCI 180-1
ETHN 187-1 - Youth Activism & Contemporary Social Movements	Ethnic Studies	187	1	Closed	15/15	Jesica Fernandez	5	T Th | 12:10 PM - 1:50 PM	Rm 232 Vari Hall	Core Explorations :: Diversity: US Perspectives	Seminar	In-Person	9/23/2024	12/13/2024	Fall 2024 Quarter	
FNCE 118-1 - Real Estate Principles	Finance	118	1	Open	26/30	Joseph Ori | Joe Ori	5	T Th | 10:20 AM - 12:00 PM	Rm 310 Kenna Hall		Lecture	In-Person	9/23/2024	12/13/2024	Fall 2024 Quarter	
FNCE 121-1 - Financial Management (-)	Finance	121	1	Closed	30/30	Ye Cai	5	M W F | 9:15 AM - 10:20 AM	Rm 206 Lucas Hall	LSB Core :: Undergraduate Business Core	Lecture	In-Person	9/23/2024	12/13/2024	Fall 2024 Quarter	
FNCE 121-2 - Financial Management (-)	Finance	121	2	Closed	21/0	Carrie Pan	5	M W F | 11:45 AM - 12:50 PM	Rm 307 Lucas Hall	LSB Core :: Undergraduate Business Core	Lecture	In-Person	9/23/2024	12/13/2024	Fall 2024 Quarter	
FNCE 121-3 - Financial Management (-)	Finance	121	3	Open	6/30	Carrie Pan	5	M W F | 1:00 PM - 2:05 PM	Rm 307 Lucas Hall	LSB Core :: Undergraduate Business Core	Lecture	In-Person	9/23/2024	12/13/2024	Fall 2024 Quarter	
FNCE 121-4 - Financial Management (-)	Finance	121	4	Closed	30/30	Samuel Lee	5	T Th | 10:20 AM - 12:00 PM	Rm 206 Lucas Hall	LSB Core :: Undergraduate Business Core	Lecture	In-Person	9/23/2024	12/13/2024	Fall 2024 Quarter	
FNCE 121-5 - Financial Management (-)	Finance	121	5	Closed	30/30	Ye Cai	5	M W F | 8:00 AM - 9:05 AM	Rm 206 Lucas Hall	LSB Core :: Undergraduate Business Core	Lecture	In-Person	9/23/2024	12/13/2024	Fall 2024 Quarter	
FNCE 121S-1 - Financial Management	Finance	121S	1	Closed	8/0	Samuel Lee	5	T Th | 8:30 AM - 10:10 AM	Rm 206 Lucas Hall	LSB Core :: Undergraduate Business Core	Lecture	In-Person	9/23/2024	12/13/2024	Fall 2024 Quarter	
FNCE 124-1 - Investments (-)	Finance	124	1	Closed	28/28	Wen-Yao Ku	5	M W F | 10:30 AM - 11:35 AM	Rm 208 Lucas Hall		Lecture	In-Person	9/23/2024	12/13/2024	Fall 2024 Quarter	
FNCE 124-2 - Investments (-)	Finance	124	2	Open	21/25	Yunjeen Kim	5	T Th | 10:20 AM - 12:00 PM	Rm 214 Kenna Hall		Lecture	In-Person	9/23/2024	12/13/2024	Fall 2024 Quarter	
FNCE 124-3 - Investments (-)	Finance	124	3	Open	9/28	Nitin Barve	5	T Th | 8:30 AM - 10:10 AM	Rm 207 Lucas Hall		Lecture	In-Person	9/23/2024	12/13/2024	Fall 2024 Quarter	
FNCE 125-1 - Corporate Financial Policy (-)	Finance	125	1	Open	28/30	Manish Tewari	5	M W F | 8:00 AM - 9:05 AM	Rm 307 Lucas Hall		Lecture	In-Person	9/23/2024	12/13/2024	Fall 2024 Quarter	
FNCE 125-2 - Corporate Financial Policy (-)	Finance	125	2	Closed	31/30	Manish Tewari	5	M W F | 9:15 AM - 10:20 AM	Rm 307 Lucas Hall		Lecture	In-Person	9/23/2024	12/13/2024	Fall 2024 Quarter	
FNCE 125-3 - Corporate Financial Policy (-)	Finance	125	3	Open	26/30	Joseph Ori | Joe Ori	5	T Th | 8:30 AM - 10:10 AM	Rm 310 Kenna Hall		Lecture	In-Person	9/23/2024	12/13/2024	Fall 2024 Quarter	
FNCE 128-1 - Real Estate Finance	Finance	128	1	Open	25/28	Scott Daugherty	5	T Th | 12:10 PM - 1:50 PM	Rm 104 O'Connor Hall		Lecture	In-Person	9/23/2024	12/13/2024	Fall 2024 Quarter	
FNCE 129-1 - Real Estate Development	Finance	129	1	Open	17/30	Matt DiNapoli | Matt Dinapoli	5	W | 3:40 PM - 6:55 PM	RM 1302 SCDI		Lecture	In-Person	9/23/2024	12/13/2024	Fall 2024 Quarter	
FNCE 132-1 - Financial Derivatives	Finance	132	1	Closed	31/28	Wen-Yao Ku	5	M W F | 11:45 AM - 12:50 PM	Rm 208 Lucas Hall		Lecture	In-Person	9/23/2024	12/13/2024	Fall 2024 Quarter	
FNCE 134-1 - Fixed Income Securities	Finance	134	1	Open	29/30	Manish Tewari	5	M W F | 10:30 AM - 11:35 AM	Rm 307 Lucas Hall		Lecture	In-Person	9/23/2024	12/13/2024	Fall 2024 Quarter	
FNCE 135-1 - Applied Investment Management	Finance	135	1	Closed	33/28	Chinh Nguyen | Tony Nguyen	5	M W F | 1:00 PM - 2:05 PM	Rm 208 Lucas Hall		Lecture	In-Person	9/23/2024	12/13/2024	Fall 2024 Quarter	
FNCE 143-1 - Entrepreneurial Finance (-)	Finance	143	1	Closed	29/25	Joseph Ori | Joe Ori	5	T Th | 2:00 PM - 3:40 PM	Rm 208 Lucas Hall		Lecture	In-Person	9/23/2024	12/13/2024	Fall 2024 Quarter	
FNCE 170-1 - Business Valuation	Finance	170	1	Closed	30/30	Karl Motey	5	T Th | 3:50 PM - 5:30 PM	Rm 206 Lucas Hall		Lecture	In-Person	9/23/2024	12/13/2024	Fall 2024 Quarter	
FNCE 186-1 - Applying Financial Models to Financial Data	Finance	186	1	Closed	34/30	Chinh Nguyen | Tony Nguyen	5	M W F | 2:15 PM - 3:20 PM	Rm 208 Lucas Hall		Lecture	In-Person	9/23/2024	12/13/2024	Fall 2024 Quarter	
FNCE 186-2 - Applying Financial Models to Financial Data	Finance	186	2	Closed	36/30	Chinh Nguyen | Tony Nguyen	5	M W F | 11:45 AM - 12:50 PM	Rm 209 Lucas Hall		Lecture	In-Person	9/23/2024	12/13/2024	Fall 2024 Quarter	
FNCE 191-1 - Peer Educators in Finance	Finance	191	1	Closed	3/1	Wen-Yao Ku	2				Independent Study	In-Person	9/23/2024	12/13/2024	Fall 2024 Quarter	
FNCE 197-1 - Investment Banking Fundamentals (-)	Finance	197	1	Closed	20/0	Samuel Lee	5	T Th | 12:10 PM - 1:50 PM	Rm 206 Lucas Hall		Lecture	In-Person	9/23/2024	12/13/2024	Fall 2024 Quarter	
FNCE 198-1 - Internship (-)	Finance	198	1	Closed	11/0	Meir Statman	5				Internship	Online	9/23/2024	12/13/2024	Fall 2024 Quarter	
FNCE 2400-1 - Financial Forecasting and Analysis	Finance	2400	1	Waitlist	35/35	George Chacko	4	M W | 7:35 PM - 9:10 PM	Rm 208 Lucas Hall		Lecture	In-Person	9/23/2024	12/13/2024	Fall 2024 Quarter	
FNCE 2400-4 - Financial Forecasting and Analysis	Finance	2400	4	Open	11/20	George Chacko	4	Su | 8:00 AM - 4:00 PM | 09/22/2024 - 09/22/2024	Rm 207 Lucas Hall	Online	Lecture	Online	9/16/2024	12/8/2024	Fall 2024 Quarter	FNCE 2400-/FNCE 2400-5
FNCE 2400-5 - Financial Forecasting and Analysis	Finance	2400	5	Open	3/20	George Chacko	4	Su | 8:00 AM - 4:00 PM | 09/22/2024 - 09/22/2024	Rm 207 Lucas Hall	Online	Lecture	Online	9/16/2024	12/8/2024	Fall 2024 Quarter	FNCE 2400-/FNCE 2400-4
FNCE 3482-1 - Business Valuation	Finance	3482	1	Open	4/15	Karl Motey	4	T Th | 5:45 PM - 7:20 PM	Rm 210 Lucas Hall		Lecture	In-Person	9/23/2024	12/13/2024	Fall 2024 Quarter	FNCE 3482-/FNCE 3482-2
FNCE 3482-2 - Business Valuation	Finance	3482	2	Open	7/15	Karl Motey	4	T Th | 5:45 PM - 7:20 PM	Rm 210 Lucas Hall		Lecture	In-Person	9/23/2024	12/13/2024	Fall 2024 Quarter	FNCE 3482-/FNCE 3482-1
FNCE 3491-1 - Investments	Finance	3491	1	Open	15/20	Meir Statman	4			Online	Lecture	Online	9/23/2024	12/8/2024	Fall 2024 Quarter	FNCE 3491-/FNCE 3491-2
FNCE 3491-2 - Investments	Finance	3491	2	Open	11/20	Meir Statman	4			Online	Lecture	Online	9/23/2024	12/8/2024	Fall 2024 Quarter	FNCE 3491-/FNCE 3491-1
FREN 1-1 - Introduction to French Language and Francophone Cultures I (-)	French & Francophone Studies	1	1	Open	16/22	Keziah Poole	4	M W F | 9:15 AM - 10:20 AM	Rm 231 Aloysius Varsi Hall		Lecture	In-Person	9/23/2024	12/13/2024	Fall 2024 Quarter	
FREN 1-2 - Introduction to French Language and Francophone Cultures I (-)	French & Francophone Studies	1	2	Open	9/22	Keziah Poole	4	M W F | 10:30 AM - 11:35 AM	Rm 231 Aloysius Varsi Hall		Lecture	In-Person	9/23/2024	12/13/2024	Fall 2024 Quarter	
FREN 1-3 - Introduction to French Language and Francophone Cultures I (-)	French & Francophone Studies	1	3	Open	13/22	Lamia Benyoussef	4	M W F | 11:45 AM - 12:50 PM	Rm 104 Alameda hall		Lecture	In-Person	9/23/2024	12/13/2024	Fall 2024 Quarter	
FREN 11A-1 - Cultures and Ideas I (The French-speaking World)	French & Francophone Studies	11A	1	Open	24/25	Keziah Poole	4	M W F | 1:00 PM - 2:05 PM	Commons Mclaughlin-Walsh Residence Hall	Core Foundations :: Cultures and Ideas 1	Lecture	In-Person	9/23/2024	12/13/2024	Fall 2024 Quarter	
FREN 21A-1 - Francophone Tales and Legends	French & Francophone Studies	21A	1	Open	11/22	Nina Tanti	4	M W F | 11:45 AM - 12:50 PM	Rm 225 Heafey Hall	Core Foundations :: Second Language: Arts and Social Sciences  Core Foundations :: Second Language: Business and Natural Sciences	Lecture	In-Person	9/23/2024	12/13/2024	Fall 2024 Quarter	
FREN 21A-2 - Francophone Tales and Legends	French & Francophone Studies	21A	2	Open	12/22	Nina Tanti	4	M W F | 1:00 PM - 2:05 PM	Rm 225 Heafey Hall	Core Foundations :: Second Language: Arts and Social Sciences  Core Foundations :: Second Language: Business and Natural Sciences	Lecture	In-Person	9/23/2024	12/13/2024	Fall 2024 Quarter	
FREN 100B-1 - Intro French Cultural Analysis	French & Francophone Studies	100B	1	Open	11/22	Jeffrey Burkholder	5	M W F | 11:45 AM - 12:50 PM	Rm 201 O'Connor Hall	Core Foundations :: Second Language: Arts and Social Sciences  Core Foundations :: Second Language: Business and Natural Sciences	Lecture	In-Person	9/23/2024	12/13/2024	Fall 2024 Quarter	
FREN 101-1 - Introduction to Literary and Cultural Analysis	French & Francophone Studies	101	1	Open	13/22	Jeffrey Burkholder	5	M W F | 2:15 PM - 3:20 PM	Rm 212 Kenna Hall	Core Foundations :: Second Language: Arts and Social Sciences  Core Foundations :: Second Language: Business and Natural Sciences	Lecture	In-Person	9/23/2024	12/13/2024	Fall 2024 Quarter	
FREN 111-1 - Introduction to the Francophone World	French & Francophone Studies	111	1	Open	10/22	Lamia Benyoussef	5	M W | 3:30 PM - 5:15 PM	Rm 212 Kenna Hall	Core Explorations :: Cultures and Ideas 3  Core Foundations :: Second Language: Arts and Social Sciences  Core Foundations :: Second Language: Business and Natural Sciences	Lecture	In-Person	9/23/2024	12/13/2024	Fall 2024 Quarter	
FREN 194-1 - Peer Educator - French	French & Francophone Studies	194	1	Open	4/10	Nina Tanti	2				Independent Study	In-Person	9/23/2024	12/13/2024	Fall 2024 Quarter	
FREN 194-2 - Peer Educator - French	French & Francophone Studies	194	2	Closed	4/4	Nina Tanti	1				Independent Study	In-Person	9/23/2024	12/13/2024	Fall 2024 Quarter	
GERM 1-1 - Elementary German I (-)	German Studies	1	1	Open	11/22	Ruth Conza-Roman	4	M W F | 9:15 AM - 10:20 AM	Rm 008 Casa Italiana Residence		Lecture	In-Person	9/23/2024	12/13/2024	Fall 2024 Quarter	
GERM 1-2 - Elementary German I (-)	German Studies	1	2	Open	10/22	Josef Hellebrandt	4	M W F | 10:30 AM - 11:35 AM	Rm 225 Heafey Hall		Lecture	In-Person	9/23/2024	12/13/2024	Fall 2024 Quarter	
GERM 21-1 - German Cities: From Berliners to Frankfurters to Leipzigers (-)	German Studies	21	1	Open	7/22	Josef Hellebrandt	4	M W F | 9:15 AM - 10:20 AM	Rm 225 Heafey Hall	Core Foundations :: Second Language: Arts and Social Sciences  Core Foundations :: Second Language: Business and Natural Sciences	Lecture	In-Person	9/23/2024	12/13/2024	Fall 2024 Quarter	
HIST 11A-1 - Cultures and Ideas I (Histories of Consumption)	History	11A	1	Open	24/25	Sangita Saha	4	M W F | 8:00 AM - 9:05 AM	Rm 201 O'Connor Hall	Core Foundations :: Cultures and Ideas 1	Lecture	In-Person	9/23/2024	12/13/2024	Fall 2024 Quarter	
HIST 11A-2 - Cultures and Ideas I (Across the Pacific)	History	11A	2	Closed	25/25	Barbara Molony	4	T Th | 10:20 AM - 12:00 PM	Rm 103 O'Connor Hall	Core Foundations :: Cultures and Ideas 1	Lecture	In-Person	9/23/2024	12/13/2024	Fall 2024 Quarter	
HIST 11A-4 - Cultures and Ideas I (Civilization & the City)	History	11A	4	Closed	25/25	Thomas Turley	4	M W F | 1:00 PM - 2:05 PM	Rm 103 O'Connor Hall	Core Foundations :: Cultures and Ideas 1	Lecture	In-Person	9/23/2024	12/13/2024	Fall 2024 Quarter	
HIST 11A-5 - Cultures and Ideas I (-)	History	11A	5	Closed	25/25	Harry Odamtten	4	M W F | 10:30 AM - 11:35 AM	Rm 134 Vari Hall	Core Foundations :: Cultures and Ideas 1	Lecture	In-Person	9/23/2024	12/13/2024	Fall 2024 Quarter	
HIST 11A-6 - Cultures and Ideas I (Civilization & the City)	History	11A	6	Open	24/25	Thomas Turley	4	M W F | 9:15 AM - 10:20 AM	Rm 103 O'Connor Hall	Core Foundations :: Cultures and Ideas 1	Lecture	In-Person	9/23/2024	12/13/2024	Fall 2024 Quarter	
HIST 11A-7 - Cultures and Ideas I (Histories of Consumption)	History	11A	7	Open	24/25	Sangita Saha	4	M W F | 11:45 AM - 12:50 PM	Rm 128 Vari Hall	Core Foundations :: Cultures and Ideas 1	Lecture	In-Person	9/23/2024	12/13/2024	Fall 2024 Quarter	
HIST 11A-8 - Cultures and Ideas I (War & Society in Modern Age)	History	11A	8	Open	23/25	Gregory Wigmore | Greg Wigmore	4	T Th | 3:50 PM - 5:30 PM	Rm 302 Alumni Science Hall	Core Foundations :: Cultures and Ideas 1	Lecture	In-Person	9/23/2024	12/13/2024	Fall 2024 Quarter	
HIST 11A-9 - Cultures and Ideas I (Cultures of Islam)	History	11A	9	Open	24/25	Marwan Daoud Hanania	4	M W F | 10:30 AM - 11:35 AM	Rm 105 Kenna Hall	Core Foundations :: Cultures and Ideas 1	Lecture	In-Person	9/23/2024	12/13/2024	Fall 2024 Quarter	
HIST 11H-1 - Cultures and Ideas I - Honors (Slavery & Unfreedom)	History	11H	1	Closed	18/0	Megan Gudgeirsson | Meg Gudgeirsson	4	M W F | 1:00 PM - 2:05 PM	Rm 214 Kenna Hall	Core Foundations :: Cultures and Ideas 1	Lecture	In-Person	9/23/2024	12/13/2024	Fall 2024 Quarter	
HIST 17-1 - Ancient Roman Religion	History	17	1	Closed	30/30	John Heath	4	M W | 3:30 PM - 5:15 PM	Rm 164 Graham Hall	Core Explorations :: Religion, Theology and Culture 2	Lecture	In-Person	9/23/2024	12/13/2024	Fall 2024 Quarter	HIST 17-/CLAS 68-1
HIST 27-1 - Digital & Public History	History	27	1	Open	23/25	Megan Gudgeirsson | Meg Gudgeirsson	4	M W F | 9:15 AM - 10:20 AM	Rm 101 Alameda hall	Core Explorations :: Civic Engagement  Core Explorations :: Science, Technology and Society  Pathways :: Design Thinking  Pathways :: Paradigm Shifts and the Nature of Human Knowing  Pathways :: The Digital Age	Lecture	In-Person	9/23/2024	12/13/2024	Fall 2024 Quarter	HIST 27-/HIST 127-1
HIST 55-1 - African American Pursuit of Freedom	History	55	1	Open	22/25	Harry Odamtten	4	M W F | 2:15 PM - 3:20 PM	Rm 164 Graham Hall	Core Explorations :: Civic Engagement  Pathways :: American Studies  Pathways :: Democracy  Pathways :: Race, Place and Social Inequalities	Lecture	In-Person	9/23/2024	12/13/2024	Fall 2024 Quarter	HIST 55-/HIST 155-1/ETHN 137-1
HIST 61-1 - Dictators, Revolutionaries, Narcos: Mexico Since 1876 (-)	History	61	1	Open	25/28	Mateo Carrillo	4	M W F | 2:15 PM - 3:20 PM	Rm 204 O'Connor Hall	Core Explorations :: Cultures and Ideas 3  Pathways :: Democracy  Pathways :: Race, Place and Social Inequalities	Lecture	In-Person	9/23/2024	12/13/2024	Fall 2024 Quarter	HIST 61-/HIST 161-1
HIST 65-1 - Parties and Presidents (-)	History	65	1	Open	24/28	Gregory Wigmore | Greg Wigmore	4	W | 3:50 PM - 6:50 PM	Rm 125 Heafey Hall	Core Explorations :: Civic Engagement  Pathways :: American Studies  Pathways :: Democracy  Pathways :: Leading People, Organizations and Social Change  Pathways :: Paradigm Shifts and the Nature of Human Knowing	Lecture	In-Person	9/23/2024	12/13/2024	Fall 2024 Quarter	HIST 65-/HIST 165-1
HIST 75-1 - Natives & Newcomers: Early North America (-)	History	75	1	Open	25/28	Gregory Wigmore | Greg Wigmore	4	T Th | 2:00 PM - 3:40 PM	Rm 106 O'Connor Hall	Core Explorations :: Diversity: US Perspectives  Pathways :: American Studies  Pathways :: Paradigm Shifts and the Nature of Human Knowing	Lecture	In-Person	9/23/2024	12/13/2024	Fall 2024 Quarter	HIST 75-/HIST 175-1
HIST 79-1 - Technology: Steam to Cyborgs	History	79	1	Closed	25/25	Matthew Newsom Kerr	4	T Th | 10:20 AM - 12:00 PM	Rm 302 Alumni Science Hall	Core Explorations :: Science, Technology and Society  Pathways :: Design Thinking  Pathways :: Values in Science and Technology	Lecture	In-Person	9/23/2024	12/13/2024	Fall 2024 Quarter	HIST 79-/HIST 179-1
HIST 95-1 - (In)dependence, Inequality, Revolution-Latin America Since 1810	History	95	1	Open	15/28	Mateo Carrillo	4	M W F | 10:30 AM - 11:35 AM	Rm 220 Alumni Science Hall	Core Explorations :: Cultures and Ideas 3  Pathways :: Democracy  Pathways :: Gender, Globalization and Empire	Lecture	In-Person	9/23/2024	12/13/2024	Fall 2024 Quarter	
HIST 96B-1 - The United States, 1877 to Present (-)	History	96B	1	Closed	29/28	Jeannette Alden Estruth	4	M W F | 1:00 PM - 2:05 PM	Rm 109 Kenna Hall	Core Explorations :: Civic Engagement  Core Explorations :: Diversity: US Perspectives  Pathways :: American Studies  Pathways :: Democracy	Lecture	In-Person	9/23/2024	12/13/2024	Fall 2024 Quarter	
HIST 97-1 - War and Peace in the Modern Middle East	History	97	1	Open	20/25	Marwan Daoud Hanania	4	M W F | 9:15 AM - 10:20 AM	Rm 109 O'Connor Hall	Core Explorations :: Cultures and Ideas 3  Pathways :: Paradigm Shifts and the Nature of Human Knowing  Pathways :: Politics and Religion	Lecture	In-Person	9/23/2024	12/13/2024	Fall 2024 Quarter	
HIST 102S-1 - Genocide and Gender in the Twentieth Century (-)	History	102S	1	Open	14/15	Amy Randall	5	T | 3:50 PM - 6:50 PM	Rm 105 O'Connor Hall	Core Explorations :: Cultures and Ideas 3  Pathways :: Gender, Globalization and Empire  Pathways :: Gender, Sexuality and the Body  Pathways :: Human Rights in a Global World	Lecture	In-Person	9/23/2024	12/13/2024	Fall 2024 Quarter	HIST 102S-/WGST 108-1
HIST 110-1 - History of the Roman Republic (-)	History	110	1	Open	22/25	Nicholas Lindberg	5	M W F | 2:15 PM - 3:20 PM	Rm 103 O'Connor Hall	Core Explorations :: Civic Engagement  Pathways :: Democracy	Lecture	In-Person	9/23/2024	12/13/2024	Fall 2024 Quarter	HIST 110-/CLAS 110-1
HIST 125-1 - Keeping up with the Medici: Fame and Family in Renaissance Florence	History	125	1	Closed	2/0	Blake DeMaria	5	M W F | 9:15 AM - 10:20 AM	Rm 208 Edward M. Dowd Art & Art History		Lecture	In-Person	9/23/2024	12/13/2024	Fall 2024 Quarter	HIST 125-/ARTH 120-1
HIST 127-1 - Public and Digital History	History	127	1	Open	23/25	Megan Gudgeirsson | Meg Gudgeirsson	5	M W F | 9:15 AM - 10:20 AM	Rm 101 Alameda hall	Core Explorations :: Civic Engagement  Core Explorations :: Science, Technology and Society  Pathways :: Design Thinking  Pathways :: Paradigm Shifts and the Nature of Human Knowing  Pathways :: The Digital Age	Lecture	In-Person	9/23/2024	12/13/2024	Fall 2024 Quarter	HIST 127-/HIST 27-1
HIST 145-1 - Islam in the Modern World	History	145	1	Closed	25/25	Marwan Daoud Hanania	5	M W F | 1:00 PM - 2:05 PM	Rm 306 Kenna Hall	Core Explorations :: Cultures and Ideas 3  Pathways :: Islamic Studies  Pathways :: Politics and Religion	Lecture	In-Person	9/23/2024	12/13/2024	Fall 2024 Quarter	
HIST 146A-1 - Medieval and Early Modern Japan	History	146A	1	Open	26/28	Barbara Molony	5	T Th | 2:00 PM - 3:40 PM	Rm 209 O'Connor Hall	Core Explorations :: Cultures and Ideas 3	Lecture	In-Person	9/23/2024	12/13/2024	Fall 2024 Quarter	
HIST 155-1 - African-American Pursuit of Freedom: By the Ballot or the Bullet, by Bible or the Gun (-)	History	155	1	Open	22/25	Harry Odamtten	5	M W F | 2:15 PM - 3:20 PM	Rm 164 Graham Hall	Core Explorations :: Civic Engagement  Pathways :: American Studies  Pathways :: Democracy  Pathways :: Race, Place and Social Inequalities	Lecture	In-Person	9/23/2024	12/13/2024	Fall 2024 Quarter	HIST 155-/HIST 55-1/ETHN 137-1
HIST 161-1 - Dictators, Revolutionaries, Narcos: Mexico Since 1876 (-)	History	161	1	Open	25/28	Mateo Carrillo	5	M W F | 2:15 PM - 3:20 PM	Rm 204 O'Connor Hall	Core Explorations :: Cultures and Ideas 3  Pathways :: Democracy  Pathways :: Race, Place and Social Inequalities	Lecture	In-Person	9/23/2024	12/13/2024	Fall 2024 Quarter	HIST 161-/HIST 61-1
HIST 165-1 - Parties and Presidents (-)	History	165	1	Open	24/28	Gregory Wigmore | Greg Wigmore	5	W | 3:50 PM - 6:50 PM	Rm 125 Heafey Hall	Core Explorations :: Civic Engagement  Pathways :: American Studies  Pathways :: Democracy  Pathways :: Leading People, Organizations and Social Change  Pathways :: Paradigm Shifts and the Nature of Human Knowing	Lecture	In-Person	9/23/2024	12/13/2024	Fall 2024 Quarter	HIST 165-/HIST 65-1
HIST 175-1 - Natives & Newcomers: Early North America (-)	History	175	1	Open	25/28	Gregory Wigmore | Greg Wigmore	5	T Th | 2:00 PM - 3:40 PM	Rm 106 O'Connor Hall	Core Explorations :: Diversity: US Perspectives  Pathways :: American Studies  Pathways :: Paradigm Shifts and the Nature of Human Knowing	Lecture	In-Person	9/23/2024	12/13/2024	Fall 2024 Quarter	HIST 175-/HIST 75-1
HIST 179-1 - History of Technology - Steam to Cyborgs (-)	History	179	1	Closed	25/25	Matthew Newsom Kerr	5	T Th | 10:20 AM - 12:00 PM	Rm 302 Alumni Science Hall	Core Explorations :: Science, Technology and Society  Pathways :: Design Thinking  Pathways :: Values in Science and Technology	Lecture	In-Person	9/23/2024	12/13/2024	Fall 2024 Quarter	HIST 179-/HIST 79-1
HIST 181-1 - Black Girl Magic: African American Women's History	History	181	1	Open	17/30	Sakina Hughes	5	M W F | 3:30 PM - 4:35 PM	Rm 103 Alameda hall	Core Explorations :: Diversity: US Perspectives  Pathways :: American Studies  Pathways :: Leading People, Organizations and Social Change	Lecture	In-Person	9/23/2024	12/13/2024	Fall 2024 Quarter	HIST 181-/ETHN 138A-1
HIST 186-1 - California	History	186	1	Closed	25/25	Megan Gudgeirsson | Meg Gudgeirsson	5	M W F | 10:30 AM - 11:35 AM	Rm 101 Alameda hall	Core Explorations :: Civic Engagement  Core Explorations :: Diversity: US Perspectives  Pathways :: American Studies  Pathways :: Democracy	Lecture	In-Person	9/23/2024	12/13/2024	Fall 2024 Quarter	
HIST 197S-1 - Senior Project (-)	History	197S	1	Closed	1/0	Mateo Carrillo	4				Seminar	In-Person	9/23/2024	12/13/2024	Fall 2024 Quarter	
HNRS 20-1 - Difficult Dialogues (The Ohlone and the Mission)	Honors Program	20	1	Open	12/15	Lee Panich	4	T Th | 2:00 PM - 3:40 PM	Rm 232 Vari Hall	Pathways :: Paradigm Shifts and the Nature of Human Knowing	Seminar	In-Person	9/23/2024	12/13/2024	Fall 2024 Quarter	
HNRS 195-1 - Honors Program Thesis	Honors Program	195	1	Closed	1/0	Michele Parker	1				Thesis	In-Person	9/23/2024	12/13/2024	Fall 2024 Quarter	
IDIS 3701-9 - Critical Business Presentation	Interdisciplinary	3701	9	Closed	16/16	Thomas McChesney | Toby Mcchesney	2	Sa | 8:00 AM - 1:00 PM | 11/02/2024 - 11/02/2024  Sa | 8:00 AM - 1:00 PM | 11/16/2024 - 11/16/2024  Sa | 8:00 AM - 1:00 PM | 12/07/2024 - 12/07/2024	Rm 209 Lucas Hall		Lecture	In-Person	9/23/2024	12/13/2024	Fall 2024 Quarter	IDIS 3701-/IDIS 3701-10
IDIS 3701-10 - Critical Business Presentation	Interdisciplinary	3701	10	Open	1/2	Thomas McChesney | Toby Mcchesney	2	Sa | 8:00 AM - 1:00 PM | 11/02/2024 - 11/02/2024  Sa | 8:00 AM - 1:00 PM | 11/16/2024 - 11/16/2024  Sa | 8:00 AM - 1:00 PM | 12/07/2024 - 12/07/2024			Lecture	In-Person	9/23/2024	12/13/2024	Fall 2024 Quarter	IDIS 3701-/IDIS 3701-9
IDIS 3802-1 - Data Analytics w/ Python	Interdisciplinary	3802	1	Open	13/30	Haibing Lu	4			Online	Lecture	Online	9/23/2024	12/8/2024	Fall 2024 Quarter	
ITAL 1-1 - Introduction to Italian Language and Culture I (-)	Italian Studies	1	1	Open	19/22	Irene Bubula-Phillips	4	M W F | 10:30 AM - 11:35 AM	Rm 310 Kenna Hall		Lecture	In-Person	9/23/2024	12/13/2024	Fall 2024 Quarter	
ITAL 1-2 - Introduction to Italian Language and Culture I (-)	Italian Studies	1	2	Open	15/22	Maria Bertola | Marie Bertola	4	M W F | 11:45 AM - 12:50 PM	Rm 204 O'Connor Hall		Lecture	In-Person	9/23/2024	12/13/2024	Fall 2024 Quarter	
