Course Section	Course Subject	Course Number	Section Number	Section Status	Enrolled/Capacity	All Instructors	Units	Meeting Patterns	Locations	Course Tags	Instructional Format	Delivery Mode	Start Date	End Date	Academic Period	Overlapping Course(s)
ENGL 2A-5 - Critical Thinking and Writing II (-)	English	2A	5	Closed	17/0	Margarita Levantovskaya	4	M W | 5:25 PM - 7:10 PM	Rm 206 O'Connor Hall	Core Foundations :: Critical Thinking and Writing 2	Lecture	In-Person	4/2/2024	6/13/2024	Spring 2024 Quarter	
ENGL 2A-6 - Critical Thinking and Writing II (-)	English	2A	6	Closed	18/0	Nicholas Leither	4	M W | 7:20 PM - 9:05 PM	Rm 304 Edward M. Dowd Art & Art History	Core Foundations :: Critical Thinking and Writing 2	Lecture	In-Person	4/2/2024	6/13/2024	Spring 2024 Quarter	
ENGL 2A-7 - Critical Thinking and Writing II (-)	English	2A	7	Closed	15/0	Mostafa Jalal	4	M W F | 8:00 AM - 9:05 AM	Rm 209 O'Connor Hall	Core Foundations :: Critical Thinking and Writing 2	Lecture	In-Person	4/2/2024	6/13/2024	Spring 2024 Quarter	
ENGL 2A-8 - Critical Thinking and Writing II (-)	English	2A	8	Closed	15/0	Scott Wagar	4	M W F | 8:00 AM - 9:05 AM	Rm 102 O'Connor Hall	Core Foundations :: Critical Thinking and Writing 2	Lecture	In-Person	4/2/2024	6/13/2024	Spring 2024 Quarter	
ENGL 2A-9 - Critical Thinking and Writing II (-)	English	2A	9	Closed	17/0	Olivier Bochettaz	4	M W F | 9:15 AM - 10:20 AM	Rm 231 Mayer Theatre	Core Foundations :: Critical Thinking and Writing 2	Lecture	In-Person	4/2/2024	6/13/2024	Spring 2024 Quarter	
ENGL 2A-10 - Critical Thinking and Writing II (-)	English	2A	10	Closed	18/0	Michael Lasley	4	M W F | 9:15 AM - 10:20 AM	Rm 110 O'Connor Hall	Core Foundations :: Critical Thinking and Writing 2	Lecture	In-Person	4/2/2024	6/13/2024	Spring 2024 Quarter	
ENGL 2A-11 - Critical Thinking and Writing II (-)	English	2A	11	Closed	18/0	Melissa Donegan	4	M W F | 10:30 AM - 11:35 AM	Rm 110 O'Connor Hall	Core Foundations :: Critical Thinking and Writing 2	Lecture	In-Person	4/2/2024	6/13/2024	Spring 2024 Quarter	
ENGL 2A-12 - Critical Thinking and Writing II (-)	English	2A	12	Closed	18/0	Melissa Donegan	4	M W F | 11:45 AM - 12:50 PM	Rm 110 O'Connor Hall	Core Foundations :: Critical Thinking and Writing 2	Lecture	In-Person	4/2/2024	6/13/2024	Spring 2024 Quarter	
ENGL 2A-13 - Critical Thinking and Writing II (-)	English	2A	13	Closed	13/0	Simon Crafts	4	M W F | 1:00 PM - 2:05 PM	Rm 210 O'Connor Hall	Core Foundations :: Critical Thinking and Writing 2	Lecture	In-Person	4/2/2024	6/13/2024	Spring 2024 Quarter	
ENGL 2A-14 - Critical Thinking and Writing II (-)	English	2A	14	Closed	18/0	Jacquelyn Hendricks	4	M W F | 1:00 PM - 2:05 PM	Rm 201 O'Connor Hall	Core Foundations :: Critical Thinking and Writing 2	Lecture	In-Person	4/2/2024	6/13/2024	Spring 2024 Quarter	
ENGL 2A-15 - Critical Thinking and Writing II (-)	English	2A	15	Closed	15/0	Nora Eltahawy	4	M W F | 4:45 PM - 5:50 PM	Rm 110 O'Connor Hall	Core Foundations :: Critical Thinking and Writing 2	Lecture	In-Person	4/2/2024	6/13/2024	Spring 2024 Quarter	
ENGL 2A-16 - Critical Thinking and Writing II (-)	English	2A	16	Closed	18/0	Nora Eltahawy	4	M W F | 6:00 PM - 7:05 PM	Rm 110 O'Connor Hall	Core Foundations :: Critical Thinking and Writing 2	Lecture	In-Person	4/2/2024	6/13/2024	Spring 2024 Quarter	
ENGL 2A-17 - Critical Thinking and Writing II (-)	English	2A	17	Closed	18/0	Matthew Driscoll | Matt Driscoll	4	T Th | 10:20 AM - 12:00 PM	Rm 003 Casa Italiana Residence	Core Foundations :: Critical Thinking and Writing 2	Lecture	In-Person	4/2/2024	6/13/2024	Spring 2024 Quarter	
ENGL 2A-18 - Critical Thinking and Writing II (-)	English	2A	18	Closed	19/0	David Keaton	4	T Th | 10:20 AM - 12:00 PM	Rm 302 Alumni Science Hall	Core Foundations :: Critical Thinking and Writing 2	Lecture	In-Person	4/2/2024	6/13/2024	Spring 2024 Quarter	
ENGL 2A-19 - Critical Thinking and Writing II (-)	English	2A	19	Closed	19/0	Jean-Pierre Lacrampe	4	T Th | 12:10 PM - 1:50 PM	Rm 209 O'Connor Hall	Core Foundations :: Critical Thinking and Writing 2	Lecture	In-Person	4/2/2024	6/13/2024	Spring 2024 Quarter	
ENGL 2A-20 - Critical Thinking and Writing II (-)	English	2A	20	Closed	20/0	Matthew Driscoll | Matt Driscoll	4	T Th | 2:00 PM - 3:40 PM	Rm 210 O'Connor Hall	Core Foundations :: Critical Thinking and Writing 2	Lecture	In-Person	4/2/2024	6/13/2024	Spring 2024 Quarter	
ENGL 2A-21 - Critical Thinking and Writing II (-)	English	2A	21	Closed	19/0	Denise Krane	4	T Th | 2:00 PM - 3:40 PM	Rm 163 Graham Hall	Core Foundations :: Critical Thinking and Writing 2	Lecture	In-Person	4/2/2024	6/13/2024	Spring 2024 Quarter	
ENGL 2A-22 - Critical Thinking and Writing II (-)	English	2A	22	Closed	29/0	Christopher Pascua	4	T Th | 2:00 PM - 3:40 PM	Rm 101 Alameda hall	Core Foundations :: Critical Thinking and Writing 2	Lecture	In-Person	4/2/2024	6/13/2024	Spring 2024 Quarter	
ENGL 2A-23 - Critical Thinking and Writing II (-)	English	2A	23	Closed	16/0	Sean Negus	4	T Th | 3:50 PM - 5:30 PM	Rm 209 O'Connor Hall	Core Foundations :: Critical Thinking and Writing 2	Lecture	In-Person	4/2/2024	6/13/2024	Spring 2024 Quarter	
ENGL 2A-24 - Critical Thinking and Writing II (-)	English	2A	24	Closed	29/0	Christopher Pascua	4	T Th | 3:50 PM - 5:30 PM	Rm 101 Alameda hall	Core Foundations :: Critical Thinking and Writing 2	Lecture	In-Person	4/2/2024	6/13/2024	Spring 2024 Quarter	
ENGL 2A-25 - Critical Thinking and Writing II (-)	English	2A	25	Closed	14/0	Olivier Bochettaz	4	M W F | 2:15 PM - 3:20 PM	Rm 110 O'Connor Hall	Core Foundations :: Critical Thinking and Writing 2	Lecture	In-Person	4/2/2024	6/13/2024	Spring 2024 Quarter	
ENGL 2A-26 - Critical Thinking and Writing II (-)	English	2A	26	Closed	16/0	Olivier Bochettaz	4	M W F | 11:45 AM - 12:50 PM	Rm 209 O'Connor Hall	Core Foundations :: Critical Thinking and Writing 2	Lecture	In-Person	4/2/2024	6/13/2024	Spring 2024 Quarter	
ENGL 2A-27 - Critical Thinking and Writing II (-)	English	2A	27	Closed	17/0	Cindy Chavez Swenson	4	M W F | 2:15 PM - 3:20 PM	Rm 102 O'Connor Hall	Core Foundations :: Critical Thinking and Writing 2	Lecture	In-Person	4/2/2024	6/13/2024	Spring 2024 Quarter	
ENGL 2A-28 - Critical Thinking and Writing II (-)	English	2A	28	Closed	20/0	Cindy Chavez Swenson	4	M W | 3:30 PM - 5:15 PM	Rm 104 Alameda hall	Core Foundations :: Critical Thinking and Writing 2	Lecture	In-Person	4/2/2024	6/13/2024	Spring 2024 Quarter	
ENGL 2A-29 - Critical Thinking and Writing II (-)	English	2A	29	Closed	19/0	David Coad	4	M W F | 1:00 PM - 2:05 PM	Rm 110 O'Connor Hall	Core Foundations :: Critical Thinking and Writing 2	Lecture	In-Person	4/2/2024	6/13/2024	Spring 2024 Quarter	
ENGL 2A-30 - Critical Thinking and Writing II (-)	English	2A	30	Closed	11/0	Nicholas Leither	4	M W | 5:25 PM - 7:10 PM	Rm 304 Edward M. Dowd Art & Art History	Core Foundations :: Critical Thinking and Writing 2	Lecture	In-Person	4/2/2024	6/13/2024	Spring 2024 Quarter	
ENGL 2A-31 - Critical Thinking and Writing II (-)	English	2A	31	Closed	16/0	Michael Lasley	4	M W F | 4:45 PM - 5:50 PM	Rm 210 O'Connor Hall	Core Foundations :: Critical Thinking and Writing 2	Lecture	In-Person	4/2/2024	6/13/2024	Spring 2024 Quarter	
ENGL 2A-32 - Critical Thinking and Writing II (-)	English	2A	32	Closed	17/0	Simon Crafts	4	M W F | 3:30 PM - 4:35 PM	Rm 210 O'Connor Hall	Core Foundations :: Critical Thinking and Writing 2	Lecture	In-Person	4/2/2024	6/13/2024	Spring 2024 Quarter	
ENGL 2A-33 - Critical Thinking and Writing II (-)	English	2A	33	Closed	17/0	Leonard Crosby	4	M W F | 1:00 PM - 2:05 PM	Rm 301 Alumni Science Hall	Core Foundations :: Critical Thinking and Writing 2	Lecture	In-Person	4/2/2024	6/13/2024	Spring 2024 Quarter	
ENGL 2A-34 - Critical Thinking and Writing II (-)	English	2A	34	Closed	16/0	Sean Negus	4	T Th | 12:10 PM - 1:50 PM	Rm 110 O'Connor Hall	Core Foundations :: Critical Thinking and Writing 2	Lecture	In-Person	4/2/2024	6/13/2024	Spring 2024 Quarter	
ENGL 2A-35 - Critical Thinking and Writing II (-)	English	2A	35	Closed	19/0	Matthew Driscoll | Matt Driscoll	4	T Th | 3:50 PM - 5:30 PM	Rm 210 O'Connor Hall	Core Foundations :: Critical Thinking and Writing 2	Lecture	In-Person	4/2/2024	6/13/2024	Spring 2024 Quarter	
ENGL 2A-36 - Critical Thinking and Writing II (-)	English	2A	36	Closed	19/0	Ryan Ikeda	4	M W F | 8:00 AM - 9:05 AM	Rm 302 Alumni Science Hall	Core Foundations :: Critical Thinking and Writing 2	Lecture	In-Person	4/2/2024	6/13/2024	Spring 2024 Quarter	
ENGL 2A-37 - Critical Thinking and Writing II (-)	English	2A	37	Closed	18/0	Mostafa Jalal	4	M W F | 9:15 AM - 10:20 AM	Rm 209 O'Connor Hall	Core Foundations :: Critical Thinking and Writing 2	Lecture	In-Person	4/2/2024	6/13/2024	Spring 2024 Quarter	
ENGL 2A-38 - Critical Thinking and Writing II (-)	English	2A	38	Closed	21/0	Mostafa Jalal	4	M W F | 11:45 AM - 12:50 PM	Rm 003 Casa Italiana Residence	Core Foundations :: Critical Thinking and Writing 2	Lecture	In-Person	4/2/2024	6/13/2024	Spring 2024 Quarter	
ENGL 2A-39 - Critical Thinking and Writing II (-)	English	2A	39	Closed	18/0	Simon Crafts	4	M W F | 11:45 AM - 12:50 PM	Rm 210 O'Connor Hall	Core Foundations :: Critical Thinking and Writing 2	Lecture	In-Person	4/2/2024	6/13/2024	Spring 2024 Quarter	
ENGL 2A-40 - Critical Thinking and Writing II (-)	English	2A	40	Closed	19/0	Claudia McIsaac	4	T Th | 10:20 AM - 12:00 PM	Rm 134 Vari Hall	Core Foundations :: Critical Thinking and Writing 2	Lecture	In-Person	4/2/2024	6/13/2024	Spring 2024 Quarter	
ENGL 2A-41 - Critical Thinking and Writing II (-)	English	2A	41	Closed	15/0	Sean Negus	4	T Th | 8:30 AM - 10:10 AM	Rm 110 O'Connor Hall	Core Foundations :: Critical Thinking and Writing 2	Lecture	In-Person	4/2/2024	6/13/2024	Spring 2024 Quarter	
ENGL 2A-42 - Critical Thinking and Writing II (-)	English	2A	42	Closed	8/0	Robin Tremblay-McGaw	4	T Th | 3:50 PM - 5:30 PM	Rm 102 O'Connor Hall	Core Foundations :: Critical Thinking and Writing 2	Lecture	In-Person	4/2/2024	6/13/2024	Spring 2024 Quarter	
ENGL 2A-43 - Critical Thinking and Writing II (-)	English	2A	43	Closed	19/0	Amna Yusuf	4	M W F | 1:00 PM - 2:05 PM	Rm 114 Aloysius Varsi Hall	Core Foundations :: Critical Thinking and Writing 2	Lecture	In-Person	4/2/2024	6/13/2024	Spring 2024 Quarter	
ENGL 2A-44 - Critical Thinking and Writing II (-)	English	2A	44	Closed	10/0	David Keaton	4	T Th | 2:00 PM - 3:40 PM	Rm 209 O'Connor Hall	Core Foundations :: Critical Thinking and Writing 2	Lecture	In-Person	4/2/2024	6/13/2024	Spring 2024 Quarter	
ENGL 2A-45 - Critical Thinking and Writing II (-)	English	2A	45	Open	17/19	Michael Lasley	4	M W F | 8:00 AM - 9:05 AM	Rm 210 O'Connor Hall	Core Foundations :: Critical Thinking and Writing 2	Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
ENGL 2A-46 - Critical Thinking and Writing II (-)	English	2A	46	Closed	20/19	Robin Tremblay-McGaw	4	T Th | 12:10 PM - 1:50 PM	Rm 104 Alameda hall	Core Foundations :: Critical Thinking and Writing 2	Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
ENGL 2H-1 - Critical Thinking and Writing II: Honors (-)	English	2H	1	Closed	16/0	Kirstyn Leuner	4	T Th | 8:30 AM - 10:10 AM	Rm 210 O'Connor Hall	Core Foundations :: Critical Thinking and Writing 2	Lecture	In-Person	4/2/2024	6/13/2024	Spring 2024 Quarter	
ENGL 12A-1 - Cultures and Ideas II (-)	English	12A	1	Closed	28/0	Jacquelyn Hendricks	4	M W F | 2:15 PM - 3:20 PM	Rm 201 O'Connor Hall	Core Foundations :: Cultures and Ideas 2	Lecture	In-Person	4/2/2024	6/13/2024	Spring 2024 Quarter	
ENGL 12H-1 - Cultures and Ideas II - Honors (-)	English	12H	1	Closed	20/0	Michelle Burnham	4	T Th | 12:10 PM - 1:50 PM	Rm 210 O'Connor Hall	Core Foundations :: Cultures and Ideas 2	Lecture	In-Person	4/2/2024	6/13/2024	Spring 2024 Quarter	
ENGL 14-1 - Introduction to Literary History and Interpretation	English	14	1	Open	15/22	Maura Tarnoff	4	M W F | 1:00 PM - 2:05 PM	Rm 210 Edward M. Dowd Art & Art History		Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
ENGL 16-1 - Introduction to Writing Studies	English	16	1	Waitlist	20/20	Amy Lueck	4	M W F | 11:45 AM - 12:50 PM	Rm 301 Alumni Science Hall	Core Integrations :: Advanced Writing	Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
ENGL 28-1 - Core Advanced Writing (-)	English	28	1	Open	23/25	Scott Wagar	4	M W F | 9:15 AM - 10:20 AM	Rm 103 O'Connor Hall	Core Integrations :: Advanced Writing	Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
ENGL 36-1 - Introduction to Latinx Literature	English	36	1	Open	12/30	Juan Velasco-Moreno	4	M W | 3:30 PM - 5:15 PM	Rm 135 Vari Hall	Core Explorations :: Diversity: US Perspectives  Pathways :: American Studies  Pathways :: Race, Place and Social Inequalities	Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	ENGL 36-/ETHN 21-1
ENGL 37-1 - Introduction to Indigenous Literature	English	37	1	Open	10/30	Preston Stone	4	T Th | 5:40 PM - 7:20 PM	Rm 304 Kenna Hall	Core Explorations :: Diversity: US Perspectives  Pathways :: American Studies  Pathways :: Race, Place and Social Inequalities	Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	ENGL 37-/ETHN 11-1
ENGL 38-1 - Introduction to Asian-American Literature	English	38	1	Open	27/30	Ryan Ikeda	4	M W F | 1:00 PM - 2:05 PM	Rm 102 O'Connor Hall	Core Explorations :: Diversity: US Perspectives  Pathways :: American Studies  Pathways :: Gender, Globalization and Empire  Pathways :: Race, Place and Social Inequalities	Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	ENGL 38-/ETHN 41-1
ENGL 41-1 - Introduction to British Literature I (-)	English	41	1	Open	7/30	Jose Villagrana	4	T Th | 12:10 PM - 1:50 PM	Rm 103 O'Connor Hall		Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
ENGL 45-1 - Reading Film	English	45	1	Open	15/30	Jean-Pierre Lacrampe	4	T Th | 10:20 AM - 12:00 PM	Rm 109 O'Connor Hall	Pathways :: Beauty  Pathways :: Cinema Studies	Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
ENGL 56-1 - Global Literatures	English	56	1	Open	15/30	Aparajita Nanda	4	T Th | 8:30 AM - 10:10 AM	Rm 101 Alameda hall	Core Explorations :: Cultures and Ideas 3	Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
ENGL 62-1 - East Asian Literature & Christianity	English	62	1	Open	12/35	Haruka Umetsu Cho	4	M W F | 8:00 AM - 9:05 AM	Rm 310 Kenna Hall		Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	ENGL 62-/TESP 78-1
ENGL 73-1 - Life Writing	English	73	1	Waitlist	22/22	Juan Velasco-Moreno	4	M W | 5:25 PM - 7:10 PM	Rm 109 O'Connor Hall	Core Explorations :: Arts  Core Integrations :: Advanced Writing  Pathways :: Vocation	Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
ENGL 74-1 - New Forms for Creative Writing	English	74	1	Open	15/22	Kai Harris	4	T Th | 12:10 PM - 1:50 PM	Rm 201 O'Connor Hall	Core Explorations :: Arts	Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
ENGL 91-1 - Literary Magazine Production (Santa Clara Literary Review)	English	91	1	Open	11/22	Kirk Glaser	1	M | 2:15 PM - 3:15 PM	Rm 016 Benson Center		Independent Study	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
ENGL 100GR-1 - Writing in the Public Interest: Grants, Proposals, and Reports	English	100GR	1	Open	1/25	Stephen Carroll	5	T Th | 3:50 PM - 5:30 PM	Rm 201 O'Connor Hall	Core Integrations :: Advanced Writing	Lecture	In-Person	4/2/2024	6/13/2024	Spring 2024 Quarter	
ENGL 109-1 - Information Culture and Information Society	English	109	1	Closed	25/25	Cruz Medina	5	M W F | 10:30 AM - 11:35 AM	Rm 209 O'Connor Hall	Core Explorations :: Science, Technology and Society  Core Integrations :: Advanced Writing  Pathways :: Design Thinking  Pathways :: The Digital Age  Pathways :: Values in Science and Technology	Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
ENGL 112-1 - Technical Writing and Communication	English	112	1	Waitlist	25/25	Heather Turner	5	T Th | 3:50 PM - 5:30 PM	Rm 107 O'Connor Hall	Core Explorations :: Science, Technology and Society  Core Integrations :: Advanced Writing	Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
ENGL 112H-1 - Technical Writing and Communication - Honors	English	112H	1	Open	6/17	Heather Turner	5	T Th | 12:10 PM - 1:50 PM	Rm 102 O'Connor Hall	Core Explorations :: Science, Technology and Society  Core Integrations :: Advanced Writing	Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
ENGL 113EL-1 - Writing Center Theory and Practice ELSJ	English	113EL	1	Closed	17/0	Denise Krane	5	T Th | 3:50 PM - 5:30 PM	Rm 163 Graham Hall	Core Integrations :: Advanced Writing  Core Integrations :: Experiential Learning for Social Justice	Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
ENGL 116-1 - Slow Tech: Critical Making with the Letterpress (-)	English	116	1	Closed	8/8	Kirstyn Leuner  Renee Billingslea	5	T Th | 11:00 AM - 1:20 PM	Rm 310 Edward M. Dowd Art & Art History	Core Explorations :: Arts	Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	ENGL 116-/ARTS 138-1
ENGL 128-1 - Writing & Research in Literary and Cultural Studies (Writing Illness and Disability)	English	128	1	Closed	11/0	Margarita Levantovskaya	5	M W | 3:30 PM - 5:15 PM	Commons Mclaughlin-Walsh Residence Hall	Core Integrations :: Advanced Writing	Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
ENGL 135-1 - African-American Literature	English	135	1	Open	20/25	Danielle Morgan	5	T Th | 12:10 PM - 1:50 PM	Rm 207 O'Connor Hall	Core Explorations :: Diversity: US Perspectives  Pathways :: American Studies  Pathways :: Race, Place and Social Inequalities	Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	ENGL 135-/ETHN 130-1
ENGL 151D-1 - Shakespeare: RaceB4Race	English	151D	1	Open	9/17	Jose Villagrana	5	T Th | 3:50 PM - 5:30 PM	Rm 122 Edward M. Dowd Art & Art History	Core Explorations :: Cultures and Ideas 3	Lecture	In-Person	4/2/2024	6/13/2024	Spring 2024 Quarter	
ENGL 161-1 - The Bible as Literature	English	161	1	Open	20/25	Jose Villagrana	5	T Th | 10:20 AM - 12:00 PM	Rm 103 O'Connor Hall	Core Explorations :: Religion, Theology and Culture 2	Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
ENGL 168AM-1 - American Literature and Women	English	168AM	1	Open	16/25	Robin Tremblay-McGaw	5	T Th | 10:20 AM - 12:00 PM	Rm 104 Alameda hall	Core Explorations :: Diversity: US Perspectives  Core Integrations :: Advanced Writing	Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	ENGL 168AM-/WGST 167-2
ENGL 171-1 - Advanced Fiction Writing (-)	English	171	1	Open	11/21	Kai Harris	5	T Th | 10:20 AM - 12:00 PM	Rm 110 O'Connor Hall	Core Explorations :: Arts	Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
ENGL 172-1 - Advanced Poetry Writing	English	172	1	Open	15/22	Daniel B. Summerhill	5	T Th | 12:10 PM - 1:50 PM	Rm 302 Edward M. Dowd Art & Art History	Pathways :: Vocation	Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
ENGL 176-1 - Creative Writing and Social Justice (-)	English	176	1	Waitlist	22/22	Daniel B. Summerhill	5	T Th | 10:20 AM - 12:00 PM	Rm 302 Edward M. Dowd Art & Art History	Core Explorations :: Arts  Core Integrations :: Experiential Learning for Social Justice  Pathways :: Justice and the Arts  Pathways :: Sustainability  Pathways :: Vocation	Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
ENGL 177-1 - Writing Genre Fiction	English	177	1	Open	17/22	Kirk Glaser	5	M W | 3:30 PM - 5:15 PM	Rm 231 Mayer Theatre	Core Explorations :: Arts	Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
ENGL 181-1 - Engineering Communications: Practical Writing and Presentation Skills for Engineers (-)	English	181	1	Open	18/25	Theresa Conefrey	4	W | 3:30 PM - 6:30 PM	Rm 105 Alameda hall	Core Integrations :: Advanced Writing  Pathways :: Design Thinking	Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
ENGL 181-2 - Engineering Communications: Practical Writing and Presentation Skills for Engineers (-)	English	181	2	Open	21/24	Theresa Conefrey	4	M | 3:30 PM - 6:30 PM	Rm 105 Alameda hall	Core Integrations :: Advanced Writing  Pathways :: Design Thinking	Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
ENGL 181-3 - Engineering Communications: Practical Writing and Presentation Skills for Engineers (-)	English	181	3	Open	23/25	Jacquelyn Hendricks	4	M W F | 10:30 AM - 11:35 AM	Rm 201 O'Connor Hall	Core Integrations :: Advanced Writing  Pathways :: Design Thinking	Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
ENGL 181-4 - Engineering Communications: Practical Writing and Presentation Skills for Engineers (-)	English	181	4	Open	17/25	Loring Pfeiffer	4	T Th | 8:30 AM - 10:10 AM	Rm 209 O'Connor Hall	Core Integrations :: Advanced Writing  Pathways :: Design Thinking	Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
ENGL 181-5 - Engineering Communications: Practical Writing and Presentation Skills for Engineers (-)	English	181	5	Open	19/25	Loring Pfeiffer	4	T Th | 10:20 AM - 12:00 PM	Rm 209 O'Connor Hall	Core Integrations :: Advanced Writing  Pathways :: Design Thinking	Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
ENGL 181-6 - Engineering Communications: Practical Writing and Presentation Skills for Engineers (-)	English	181	6	Open	19/25	Maura Tarnoff	4	M W F | 11:45 AM - 12:50 PM	Rm 210 Edward M. Dowd Art & Art History	Core Integrations :: Advanced Writing  Pathways :: Design Thinking	Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
ENGL 194-1 - Peer Educator in English	English	194	1	Closed	2/2	Amy Lueck	2				Independent Study	In-Person	4/2/2024	6/13/2024	Spring 2024 Quarter	
ENGL 194-2 - Peer Educator in English	English	194	2	Closed	2/2	Kirk Glaser	2				Independent Study	In-Person	4/2/2024	6/13/2024	Spring 2024 Quarter	
ENGL 194-3 - Peer Educator in English	English	194	3	Closed	1/1	Juan Velasco-Moreno	2				Independent Study	In-Person	4/2/2024	6/13/2024	Spring 2024 Quarter	
ENGL 197-1 - Special Topics II (Leadership)	English	197	1	Open	0/11	Stephen Carroll	5	M W | 3:30 PM - 5:15 PM	Rm 309 St. Joseph's Hall		Lecture	In-Person	4/2/2024	6/13/2024	Spring 2024 Quarter	
ENGL 198-1 - Writing Internship (-)	English	198	1	Open	0/25	Theresa Conefrey	1 - 5				Independent Study	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
ENGL 198A-1 - Writing Internship (-)	English	198A	1	Open	0/1		1				Internship	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
ENGL 199-1 - Directed Research (Canterbury Fellowship)	English	199	1	Closed	1/1	Kirstyn Leuner	3				Independent Study	In-Person	4/2/2024	6/13/2024	Spring 2024 Quarter	
ENGL 199-2 - Directed Reading/ Directed Research (Ethics and AI)	English	199	2	Closed	1/1	Jacquelyn Hendricks	5				Independent Study	In-Person	4/2/2024	6/13/2024	Spring 2024 Quarter	
ENGL 199-3 - Directed Reading/ Directed Research (Mystics & Mad Women)	English	199	3	Closed	1/1	Danielle Morgan	1 - 5				Independent Study	In-Person	4/2/2024	6/13/2024	Spring 2024 Quarter	
ENGR 1-1 - Introduction to Engineering	Engineering	1	1	Waitlist	43/35	Fatemeh Davoudi Kakhki	1	T | 12:10 PM - 1:15 PM	RM 1308 SCDI	Core Explorations :: Science, Technology and Society  Pathways :: Sustainability	Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
ENGR 1-2 - Introduction to Engineering	Engineering	1	2	Waitlist	39/35	Raghavendra Morusupalli | Rao Morusupalli	1	Th | 12:10 PM - 1:15 PM	RM 1308 SCDI	Core Explorations :: Science, Technology and Society  Pathways :: Sustainability	Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
ENGR 1-3 - Introduction to Engineering	Engineering	1	3	Waitlist	38/35	Junho Park	1	W | 1:00 PM - 2:05 PM	RM 2302 SCDI	Core Explorations :: Science, Technology and Society  Pathways :: Sustainability	Lecture	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	
ENGR 1L-1 - Introduction to Engineering Lab (-)	Engineering	1L	1	Open	14/15	Junho Park	1	T | 9:15 AM - 12:00 PM	RM 1302 SCDI	Pathways :: Sustainability	Laboratory	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	ENGR 1L-/ENGR 1L-2
ENGR 1L-2 - Introduction to Engineering Lab (-)	Engineering	1L	2	Waitlist	16/15	Junho Park	1	T | 9:15 AM - 12:00 PM	RM 1302 SCDI	Pathways :: Sustainability	Laboratory	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	ENGR 1L-/ENGR 1L-1
ENGR 1L-3 - Introduction to Engineering Lab (-)	Engineering	1L	3	Waitlist	16/15	Fatemeh Davoudi Kakhki	1	T | 2:15 PM - 5:00 PM	RM 2302 SCDI	Pathways :: Sustainability	Laboratory	In-Person	4/2/2024	6/9/2024	Spring 2024 Quarter	ENGR 1L-/ENGR 1L-4
