Course Section	Course Subject	Course Number	Section Number	Section Status	Enrolled/Capacity	All Instructors	Units	Meeting Patterns	Locations	Course Tags	Instructional Format	Delivery Mode	Start Date	End Date	Academic Period	Overlapping Course(s)
FREN 194-01 - Peer Educator - French	French & Francophone Studies	194	1	Open	2/10		2				Independent Study	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
FREN 194-02 - Peer Educator - French	French & Francophone Studies	194	2	Open	13/15		2				Independent Study	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
FREN 194-03 - Peer Educator - French	French & Francophone Studies	194	3	Open	5/10		2				Independent Study	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
GERM 2-01 - Elementary German II (-)	German Studies	2	1	Open	22/22		4			Core Foundations :: Second Language: Business and Natural Sciences	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
GERM 2-02 - Elementary German II (-)	German Studies	2	2	Open	7/22		4			Core Foundations :: Second Language: Business and Natural Sciences	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
GERM 22-01 - German-Speaking Cities (-)	German Studies	22	1	Open	2/12		4			Core Foundations :: Second Language: Arts and Social Sciences  Core Foundations :: Second Language: Business and Natural Sciences	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
HIST 11A-01 - Cultures and Ideas I (Slavery & Unfreedom)	History	11A	1	Open	23/25		4			Core Foundations :: Cultures and Ideas 1	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
HIST 11A-02 - Cultures and Ideas I (Slavery & Unfreedom)	History	11A	2	Open	24/25		4			Core Foundations :: Cultures and Ideas 1	Lecture	In-Person	1/9/2023	3/3/2023	Winter 2023 Quarter	
HIST 11A-03 - Cultures and Ideas I (Latin American Mobilities)	History	11A	3	Open	24/25		4			Core Foundations :: Cultures and Ideas 1	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
HIST 11A-04 - Cultures and Ideas I (Slavery & Unfreedom)	History	11A	4	Open	24/25		4			Core Foundations :: Cultures and Ideas 1	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
HIST 11A-05 - Cultures and Ideas I (Transnational Migration)	History	11A	5	Open	21/1		4			Core Foundations :: Cultures and Ideas 1	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
HIST 11A-06 - Cultures and Ideas I (Cultures of Islam)	History	11A	6	Open	25/0		4			Core Foundations :: Cultures and Ideas 1	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
HIST 11A-07 - Cultures and Ideas I (Slavery & Unfreedom)	History	11A	7	Open	22/0		4			Core Foundations :: Cultures and Ideas 1	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
HIST 11H-01 - Cultures and Ideas I - Honors (Medicine, Health and the Body)	History	11H	1	Open	14/0		4			Core Foundations :: Cultures and Ideas 1	Lecture	In-Person	1/9/2023	3/3/2023	Winter 2023 Quarter	
HIST 12A-01 - Cultures and Ideas II (Africa and the Atlantic World)	History	12A	1	Open	24/0		4			Core Foundations :: Cultures and Ideas 2	Lecture	In-Person	1/9/2023	3/3/2023	Winter 2023 Quarter	
HIST 12A-02 - Cultures and Ideas II (Cultures of Islam)	History	12A	2	Open	18/0		4			Core Foundations :: Cultures and Ideas 2	Lecture	In-Person	1/9/2023	3/3/2023	Winter 2023 Quarter	
HIST 12A-03 - Cultures and Ideas II (Across the Pacific)	History	12A	3	Open	22/0		4			Core Foundations :: Cultures and Ideas 2	Lecture	In-Person	1/9/2023	3/3/2023	Winter 2023 Quarter	
HIST 12A-04 - Cultures and Ideas II (Across the Pacific)	History	12A	4	Open	21/0		4			Core Foundations :: Cultures and Ideas 2	Lecture	In-Person	1/9/2023	3/3/2023	Winter 2023 Quarter	
HIST 12A-05 - Cultures and Ideas II (Civilization & the City)	History	12A	5	Open	22/0		4			Core Foundations :: Cultures and Ideas 2	Lecture	In-Person	1/9/2023	3/3/2023	Winter 2023 Quarter	
HIST 12A-06 - Cultures and Ideas II (Civilization & the City)	History	12A	6	Open	25/0		4			Core Foundations :: Cultures and Ideas 2	Lecture	In-Person	1/9/2023	3/3/2023	Winter 2023 Quarter	
HIST 12A-07 - Cultures and Ideas II (War & Society in Modern Age)	History	12A	7	Open	24/0		4			Core Foundations :: Cultures and Ideas 2	Lecture	In-Person	1/9/2023	3/3/2023	Winter 2023 Quarter	
HIST 12A-08 - Cultures and Ideas II (Slavery & Unfreedom)	History	12A	8	Open	24/0		4			Core Foundations :: Cultures and Ideas 2	Lecture	In-Person	1/9/2023	3/3/2023	Winter 2023 Quarter	
HIST 12A-09 - Cultures and Ideas II (Cultures of Islam)	History	12A	9	Open	11/0		4			Core Foundations :: Cultures and Ideas 2	Lecture	In-Person	1/9/2023	3/3/2023	Winter 2023 Quarter	
HIST 21-01 - Human Rights & Humanitariansm	History	21	1	Open	10/25		4			Core Explorations :: Civic Engagement  Pathways :: Applied Ethics  Pathways :: Democracy  Pathways :: Gender, Globalization and Empire  Pathways :: Human Rights in a Global World  Pathways :: Paradigm Shifts and the Nature of Human Knowing	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
HIST 30-01 - French Revolution, an Intro	History	30	1	Open	14/19		4			Core Explorations :: Civic Engagement  Pathways :: Democracy  Pathways :: Paradigm Shifts and the Nature of Human Knowing	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
HIST 33-01 - What Democracy Looks Like	History	33	1	Open	11/25		4			Core Explorations :: Civic Engagement	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
HIST 63-01 - Race, Inequality, Citizenship: Mexican Migration to the United States	History	63	1	Open	13/0		4			Core Explorations :: Cultures and Ideas 3  Pathways :: Race, Place and Social Inequalities	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
HIST 93-01 - The Cold War	History	93	1	Open	20/25		4			Core Explorations :: Civic Engagement  Core Explorations :: Cultures and Ideas 3	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
HIST 101S-01 - Historical Writing	History	101S	1	Open	11/0		5			Core Integrations :: Advanced Writing	Seminar	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
HIST 103-01 - What Democracy Looks Like	History	103	1	Open	2/25		5			Pathways :: Democracy  Pathways :: Paradigm Shifts and the Nature of Human Knowing	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
HIST 111-01 - Roman Empire	History	111	1	Open	4/25		5				Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
HIST 113-01 - Black Power	History	113	1	Open	2/30		5			Core Explorations :: Science, Technology and Society  Pathways :: Children, Family and Society	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
HIST 119-01 - Gender & Soc Mvmt 20th c.	History	119	1	Open	7/24		5			Core Explorations :: Civic Engagement  Core Explorations :: Diversity: US Perspectives  Pathways :: American Studies  Pathways :: Democracy  Pathways :: Gender, Globalization and Empire  Pathways :: Gender, Sexuality and the Body  Pathways :: Paradigm Shifts and the Nature of Human Knowing  Pathways :: Race, Place and Social Inequalities	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
HIST 121-01 - Human Rights & Humanitariansm	History	121	1	Open	11/25		5			Core Explorations :: Civic Engagement  Pathways :: Applied Ethics  Pathways :: Democracy  Pathways :: Gender, Globalization and Empire  Pathways :: Human Rights in a Global World  Pathways :: Paradigm Shifts and the Nature of Human Knowing	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
HIST 131-01 - Britain & the First World War (-)	History	131	1	Open	17/25		5			Core Explorations :: Civic Engagement  Pathways :: Democracy	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
HIST 177-01 - Gay/Lesbians in U.S. History	History	177	1	Open	19/23		5			Core Explorations :: Diversity: US Perspectives  Pathways :: American Studies  Pathways :: Gender, Sexuality and the Body  Pathways :: Law and Social Justice  Pathways :: Leading People, Organizations and Social Change  Pathways :: Paradigm Shifts and the Nature of Human Knowing  Pathways :: Race, Place and Social Inequalities	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
HIST 187-01 - Racism in the United States	History	187	1	Open	10/1		5			Core Explorations :: Diversity: US Perspectives	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
HIST 188S-01 - Making of Modern US: 1877-1920 (-)	History	188S	1	Open	8/14		5			Core Explorations :: Civic Engagement  Core Explorations :: Diversity: US Perspectives  Pathways :: American Studies  Pathways :: Democracy  Pathways :: Law and Social Justice  Pathways :: Leading People, Organizations and Social Change  Pathways :: Paradigm Shifts and the Nature of Human Knowing  Pathways :: Sustainability	Seminar	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
HIST 194-01 - Peer Educator in History	History	194	1	Open	1/10		2				Independent Study	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
HIST 197S-01 - Senior Project (-)	History	197S	1	Open	2/2		5				Seminar	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
HIST 197S-02 - Senior Project (-)	History	197S	2	Open	1/2		5				Seminar	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
HIST 197S-03 - Senior Project (-)	History	197S	3	Open	2/2		5				Seminar	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
HIST 197S-04 - Senior Project (-)	History	197S	4	Open	1/1		5				Seminar	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
HIST 199-01 - Directed Reading/Research (-)	History	199	1	Open	6/0		5				Independent Study	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
HNRS 20-02 - Difficult Dialogues (Free/Hate Speech&Civil Discour)	Honors Program	20	2	Open	11/17		4			Pathways :: Paradigm Shifts and the Nature of Human Knowing	Seminar	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
HNRS 195-01 - Honors Program Thesis	Honors Program	195	1	Open	2/5		1				Thesis	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
IDIS 3598-C-01 - IDIS3598-C: Capstone	Interdisciplinary	3598-C	1	Open	5/0		2			Online	Lecture	Online	1/9/2023	3/19/2023	Winter 2023 Quarter	
IDIS 3598-C-02 - IDIS3598-C: Capstone	Interdisciplinary	3598-C	2	Open	4/0		2			Online	Lecture	Online	1/9/2023	3/19/2023	Winter 2023 Quarter	
IDIS 3598-P-01 - Practicum	Interdisciplinary	3598-P	1	Open	0/30		2				Lecture	Online	1/9/2023	3/19/2023	Winter 2023 Quarter	
IDIS 3598-P-02 - Practicum	Interdisciplinary	3598-P	2	Open	0/30		2 - 3				Lecture	Online	1/9/2023	3/19/2023	Winter 2023 Quarter	
IDIS 3695-01 - Global Business Perspectives	Interdisciplinary	3695	1	Open	16/0		4				Research	In-Person	2/26/2023	3/19/2023	Winter 2023 Quarter	
IDIS 3798-01 - Extended Curricular Practicum	Interdisciplinary	3798	1	Open	2/0		0.5 - 1				Independent Study	In-Person	1/9/2023	3/18/2023	Winter 2023 Quarter	
IDIS 3802-01 - Data Analytics - Python	Interdisciplinary	3802	1	Open	12/0		4			Online	Lecture	Online	1/9/2023	3/19/2023	Winter 2023 Quarter	
IDIS 3802-02 - Data Analytics - Python	Interdisciplinary	3802	2	Open	6/0		4			Online	Lecture	Online	1/9/2023	3/19/2023	Winter 2023 Quarter	
ITAL 2-01 - Intro Italian Lang &Culture II (-)	Italian Studies	2	1	Open	18/22		4			Core Foundations :: Second Language: Business and Natural Sciences	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
ITAL 2-02 - Intro Italian Lang &Culture II (-)	Italian Studies	2	2	Open	22/22		4			Core Foundations :: Second Language: Business and Natural Sciences	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
ITAL 2-03 - Intro Italian Lang &Culture II (-)	Italian Studies	2	3	Open	14/22		4			Core Foundations :: Second Language: Business and Natural Sciences	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
ITAL 2A-01 - Italian for Spanish Speakers 2	Italian Studies	2A	1	Open	11/22		4			Core Foundations :: Second Language: Business and Natural Sciences	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
ITAL 11A-01 - Cultures and Ideas I (Italy, Gateway of Cultures)	Italian Studies	11A	1	Open	24/25		4			Core Foundations :: Cultures and Ideas 1	Lecture	In-Person	1/9/2023	3/3/2023	Winter 2023 Quarter	
ITAL 22-01 - Italian,Media,Language & Comm (-)	Italian Studies	22	1	Open	10/20		4			Core Foundations :: Second Language: Arts and Social Sciences  Core Foundations :: Second Language: Business and Natural Sciences	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
ITAL 101-01 - Intro to Cultural Analysis (-)	Italian Studies	101	1	Open	4/12		5			Core Foundations :: Second Language: Arts and Social Sciences  Core Foundations :: Second Language: Business and Natural Sciences	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
ITAL 185-01 - Italian-American Experience	Italian Studies	185	1	Open	11/22		5			Core Explorations :: Diversity: US Perspectives  Pathways :: American Studies	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
ITAL 194-01 - Peer Educator in Italian	Italian Studies	194	1	Open	4/10		2				Independent Study	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
ITAL 194-02 - Peer Educator in Italian	Italian Studies	194	2	Open	3/10		2				Independent Study	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
ITAL 194-03 - Peer Educator in Italian	Italian Studies	194	3	Open	1/10		2				Independent Study	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
ITAL 194-04 - Peer Educator in Italian	Italian Studies	194	4	Open	1/10		2				Independent Study	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
JAPN 2-01 - Japanese Lang and Culture II	Japanese Studies	2	1	Open	11/22		4			Core Foundations :: Second Language: Business and Natural Sciences	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
JAPN 2-02 - Japanese Lang and Culture II	Japanese Studies	2	2	Open	14/22		4			Core Foundations :: Second Language: Business and Natural Sciences	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
JAPN 2-03 - Japanese Lang and Culture II	Japanese Studies	2	3	Open	20/22		4			Core Foundations :: Second Language: Business and Natural Sciences	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
JAPN 22-01 - Japanese Lang and Culture V	Japanese Studies	22	1	Open	11/22		4			Core Foundations :: Second Language: Arts and Social Sciences  Core Foundations :: Second Language: Business and Natural Sciences	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
JAPN 101-01 - Japanese Popular Culture (-)	Japanese Studies	101	1	Open	9/12		5			Core Foundations :: Second Language: Arts and Social Sciences  Core Foundations :: Second Language: Business and Natural Sciences	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
JAPN 194-01 - Peer Educator in Japanese	Japanese Studies	194	1	Open	3/10		1				Independent Study	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
LATM 222-01 - Latina/o Pop Relig &Its Ethics	Latina/o Ministry	222	1	Open	4/30		4				Lecture	In-Person	1/7/2023	3/17/2023	Winter 2023 Quarter	
LEAD 2-01 - LEAD Seminar	Lead Scholars Program	2	1	Open	13/15		2			LEAD Scholars :: LEAD Classes	Seminar	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
LEAD 2-02 - LEAD Seminar	Lead Scholars Program	2	2	Open	15/15		2			LEAD Scholars :: LEAD Classes	Seminar	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
LEAD 2-03 - LEAD Seminar	Lead Scholars Program	2	3	Open	13/15		2			LEAD Scholars :: LEAD Classes	Seminar	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
LEAD 2-04 - LEAD Seminar	Lead Scholars Program	2	4	Open	17/15		2			LEAD Scholars :: LEAD Classes	Seminar	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
LEAD 2-05 - LEAD Seminar	Lead Scholars Program	2	5	Open	15/15		2			LEAD Scholars :: LEAD Classes	Seminar	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
LEAD 2-06 - LEAD Seminar	Lead Scholars Program	2	6	Open	14/15		2			LEAD Scholars :: LEAD Classes	Seminar	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
LEAD 2-07 - LEAD Seminar	Lead Scholars Program	2	7	Open	14/15		2			LEAD Scholars :: LEAD Classes	Seminar	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
LEAD 18-01 - Success in Work and Life	Lead Scholars Program	18	1	Open	22/17		2			LEAD Scholars :: LEAD Classes  Pathways :: Vocation	Seminar	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
LEAD 19-01 - Exploring Vocations in Law	Lead Scholars Program	19	1	Open	1/15		2			LEAD Scholars :: LEAD Classes  Pathways :: Vocation	Seminar	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
LEAD 20-01 - Exploring Health Care Vocation	Lead Scholars Program	20	1	Open	8/17		2			LEAD Scholars :: LEAD Classes	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
LEAD 194-01 - Peer Educator for LEAD Scholar	Lead Scholars Program	194	1	Open	1/10		2			LEAD Scholars :: LEAD Classes	Independent Study	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
LEAD 194-02 - Peer Educator for LEAD Scholar	Lead Scholars Program	194	2	Open	1/10		2			LEAD Scholars :: LEAD Classes	Independent Study	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
LEAD 194-03 - Peer Educator for LEAD Scholar	Lead Scholars Program	194	3	Open	0/10		1 - 2			LEAD Scholars :: LEAD Classes	Independent Study	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
LEAD 194-04 - Peer Educator for LEAD Scholar	Lead Scholars Program	194	4	Open	1/10		2			LEAD Scholars :: LEAD Classes	Independent Study	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
LEAD 194-05 - Peer Educator for LEAD Scholar	Lead Scholars Program	194	5	Open	1/10		2			LEAD Scholars :: LEAD Classes	Independent Study	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
LEAD 194-06 - Peer Educator for LEAD Scholar	Lead Scholars Program	194	6	Open	1/10		2			LEAD Scholars :: LEAD Classes	Independent Study	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
LEAD 194-07 - Peer Educator for LEAD Scholar	Lead Scholars Program	194	7	Open	1/10		2			LEAD Scholars :: LEAD Classes	Independent Study	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MATH 6-01 - Finite Math for Social Science	Mathematics	6	1	Open	33/1		4			Core Foundations :: Mathematics	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MATH 6-02 - Finite Math for Social Science	Mathematics	6	2	Open	28/37		4			Core Foundations :: Mathematics	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MATH 8-01 - Introduction to Statistics (-)	Mathematics	8	1	Open	23/35		4			Core Foundations :: Mathematics  LSB Core :: Undergraduate Business Core	Lecture	Online	1/9/2023	3/17/2023	Winter 2023 Quarter	
MATH 8-02 - Introduction to Statistics (-)	Mathematics	8	2	Open	23/35		4			Core Foundations :: Mathematics  LSB Core :: Undergraduate Business Core	Lecture	Online	1/9/2023	3/17/2023	Winter 2023 Quarter	
MATH 8-03 - Introduction to Statistics (-)	Mathematics	8	3	Open	33/35		4			Core Foundations :: Mathematics  LSB Core :: Undergraduate Business Core	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MATH 8-04 - Introduction to Statistics (-)	Mathematics	8	4	Open	36/40		4			Core Foundations :: Mathematics  LSB Core :: Undergraduate Business Core	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MATH 8-05 - Introduction to Statistics (-)	Mathematics	8	5	Open	29/35		4			Core Foundations :: Mathematics  LSB Core :: Undergraduate Business Core	Lecture	Online	1/9/2023	3/17/2023	Winter 2023 Quarter	
MATH 9-01 - Precalculus	Mathematics	9	1	Open	38/40		4				Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MATH 9-02 - Precalculus	Mathematics	9	2	Open	41/40		4				Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MATH 9-03 - Precalculus	Mathematics	9	3	Open	35/1		4				Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MATH 9-04 - Precalculus	Mathematics	9	4	Open	34/40		4				Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MATH 9L-01 - Precalculus Lab	Mathematics	9L	1	Open	11/21		1				Laboratory	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MATH 9L-02 - Precalculus Lab	Mathematics	9L	2	Open	13/21		1				Laboratory	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MATH 9L-03 - Precalculus Lab	Mathematics	9L	3	Open	21/21		1				Laboratory	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MATH 9L-04 - Precalculus Lab	Mathematics	9L	4	Open	21/21		1				Laboratory	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MATH 9L-05 - Precalculus Lab	Mathematics	9L	5	Open	19/21		1				Laboratory	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MATH 9L-06 - Precalculus Lab	Mathematics	9L	6	Open	15/21		1				Laboratory	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MATH 9L-07 - Precalculus Lab	Mathematics	9L	7	Open	18/21		1				Laboratory	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MATH 9L-08 - Precalculus Lab	Mathematics	9L	8	Open	18/21		1				Laboratory	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MATH 11-01 - Calculus & Analytic Geometry I	Mathematics	11	1	Open	33/35		4			Core Foundations :: Mathematics  LSB Core :: Undergraduate Business Core	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MATH 11-02 - Calculus & Analytic Geometry I	Mathematics	11	2	Open	30/35		4			Core Foundations :: Mathematics  LSB Core :: Undergraduate Business Core	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MATH 11-03 - Calculus & Analytic Geometry I	Mathematics	11	3	Open	27/35		4			Core Foundations :: Mathematics  LSB Core :: Undergraduate Business Core	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MATH 11-04 - Calculus & Analytic Geometry I	Mathematics	11	4	Open	33/35		4			Core Foundations :: Mathematics  LSB Core :: Undergraduate Business Core	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MATH 11-05 - Calculus & Analytic Geometry I	Mathematics	11	5	Open	31/1		4			Core Foundations :: Mathematics  LSB Core :: Undergraduate Business Core	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MATH 11-06 - Calculus & Analytic Geometry I	Mathematics	11	6	Open	34/1		4			Core Foundations :: Mathematics  LSB Core :: Undergraduate Business Core	Lecture	Online	1/9/2023	3/17/2023	Winter 2023 Quarter	
MATH 12-01 - Calculus & Analytic Geom II	Mathematics	12	1	Open	28/33		4			Core Foundations :: Mathematics  LSB Core :: Undergraduate Business Core	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MATH 12-02 - Calculus & Analytic Geom II	Mathematics	12	2	Open	34/35		4			Core Foundations :: Mathematics  LSB Core :: Undergraduate Business Core	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MATH 12-03 - Calculus & Analytic Geom II	Mathematics	12	3	Open	33/33		4			Core Foundations :: Mathematics  LSB Core :: Undergraduate Business Core	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MATH 12-04 - Calculus & Analytic Geom II	Mathematics	12	4	Open	32/33		4			Core Foundations :: Mathematics  LSB Core :: Undergraduate Business Core	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MATH 12-05 - Calculus & Analytic Geom II	Mathematics	12	5	Open	35/35		4			Core Foundations :: Mathematics  LSB Core :: Undergraduate Business Core	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MATH 12-06 - Calculus & Analytic Geom II	Mathematics	12	6	Open	25/33		4			Core Foundations :: Mathematics  LSB Core :: Undergraduate Business Core	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MATH 12-07 - Calculus & Analytic Geom II	Mathematics	12	7	Open	31/33		4			Core Foundations :: Mathematics  LSB Core :: Undergraduate Business Core	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MATH 13-01 - Calculus & Analytic Geom III	Mathematics	13	1	Open	32/35		4				Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MATH 13-02 - Calculus & Analytic Geom III	Mathematics	13	2	Open	28/35		4				Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MATH 13-03 - Calculus & Analytic Geom III	Mathematics	13	3	Open	35/35		4				Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MATH 13-04 - Calculus & Analytic Geom III	Mathematics	13	4	Open	35/35		4				Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MATH 13-05 - Calculus & Analytic Geom III	Mathematics	13	5	Open	29/35		4				Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MATH 14-01 - Calculus & Analytic Geom IV	Mathematics	14	1	Open	31/35		4			Pathways :: Paradigm Shifts and the Nature of Human Knowing	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MATH 14-02 - Calculus & Analytic Geom IV	Mathematics	14	2	Open	39/35		4			Pathways :: Paradigm Shifts and the Nature of Human Knowing	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MATH 14-03 - Calculus & Analytic Geom IV	Mathematics	14	3	Open	30/35		4			Pathways :: Paradigm Shifts and the Nature of Human Knowing	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MATH 14-04 - Calculus & Analytic Geom IV	Mathematics	14	4	Open	34/35		4			Pathways :: Paradigm Shifts and the Nature of Human Knowing	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MATH 14-05 - Calculus & Analytic Geom IV	Mathematics	14	5	Open	34/35		4			Pathways :: Paradigm Shifts and the Nature of Human Knowing	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MATH 30-01 - Calculus for Business I	Mathematics	30	1	Open	22/35		4			Core Foundations :: Mathematics  LSB Core :: Undergraduate Business Core	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MATH 30-02 - Calculus for Business I	Mathematics	30	2	Open	28/35		4			Core Foundations :: Mathematics  LSB Core :: Undergraduate Business Core	Lecture	In-Person	1/9/2023	3/17/2023	Winter 2023 Quarter	
MATH 30-03 - Calculus for Business I	Mathematics	30	3	Open	30/35		4			Core Foundations :: Mathematics  LSB Core :: Undergraduate Business Core	Lecture	Online	1/9/2023	3/17/2023	Winter 2023 Quarter	
MATH 30-04 - Calculus for Business I	Mathematics	30	4	Open	34/35		4			Core Foundations :: Mathematics  LSB Core :: Undergraduate Business Core	Lecture	Online	1/9/2023	3/17/2023	Winter 2023 Quarter	
