Course Section	Course Subject	Course Number	Section Number	Section Status	Enrolled/Capacity	All Instructors	Units	Meeting Patterns	Locations	Course Tags	Instructional Format	Delivery Mode	Start Date	End Date	Academic Period	Overlapping Course(s)
ENVS 197-1 - Special Topics in Environmental Science (Urban Ecology)	Environ Studies & Sciences	197	1	Open	7/20	Andy Kulikowski II	5	T Th | 3:50 PM - 5:30 PM	Rm 231 Aloysius Varsi Hall		Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
ENVS 198-1 - Environmental Proseminar (-)	Environ Studies & Sciences	198	1	Closed	37/35	Virginia Matzek	2	W | 4:45 PM - 5:50 PM	Rm 164 Graham Hall		Seminar	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
ENVS 199-1 - Directed Reading and Research - Senior Capstone 101 (-)	Environ Studies & Sciences	199	1	Open	0/1	John Dialesandro	5				Independent Study	In-Person	1/8/2024	3/22/2024	Winter 2024 Quarter	
ENVS 199B-1 - Directed Environmental Research (-)	Environ Studies & Sciences	199B	1	Closed	1/1	Christopher Bacon	5				Independent Study	In-Person	1/8/2024	3/22/2024	Winter 2024 Quarter	
ETHN 5-1 - Introduction to the Study of Race and Ethnicity in the United States	Ethnic Studies	5	1	Closed	28/0	Allia Griffin	4	M W F | 11:45 AM - 12:50 PM	Rm 102 Alameda hall	Core Explorations :: Diversity: US Perspectives  Pathways :: American Studies  Pathways :: Race, Place and Social Inequalities	Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
ETHN 10-1 - Introduction  to Indigenous/Native American Studies	Ethnic Studies	10	1	Open	20/30	Preston Stone	4	T Th | 3:50 PM - 5:30 PM	Rm 111 Kenna Hall	Core Explorations :: Diversity: US Perspectives  Pathways :: Race, Place and Social Inequalities	Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
ETHN 13-1 - Indigenous Horror: Film & Fiction	Ethnic Studies	13	1	Open	27/30	Preston Stone	4	T Th | 5:40 PM - 7:20 PM	Rm 111 Kenna Hall	Core Explorations :: Diversity: US Perspectives  Pathways :: Race, Place and Social Inequalities	Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
ETHN 20-1 - Introduction to Chicana/o/x and Latina/o/x Studies	Ethnic Studies	20	1	Open	22/30	Jesica Fernandez	4	T Th | 8:30 AM - 10:10 AM	Rm 206 O'Connor Hall	Core Explorations :: Diversity: US Perspectives  Pathways :: Race, Place and Social Inequalities	Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
ETHN 25-1 - Sex and Spirit in Latinx Theology	Ethnic Studies	25	1	Closed	15/0	Pearl Barros	4	M W F | 1:00 PM - 2:05 PM	Rm 304 Kenna Hall	Core Explorations :: Religion, Theology and Culture 2	Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	ETHN 25-/TESP 59-1/WGST 44-1
ETHN 25-2 - Sex and Spirit in Latinx Theology	Ethnic Studies	25	2	Closed	11/0	Pearl Barros	4	M W F | 10:30 AM - 11:35 AM	Rm 105 Kenna Hall	Core Explorations :: Religion, Theology and Culture 2	Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	ETHN 25-/TESP 59-2/WGST 44-2
ETHN 30-1 - Introduction to African American Studies	Ethnic Studies	30	1	Closed	32/30	Anthony Hazard	4	T Th | 12:10 PM - 1:50 PM	Commons Mclaughlin-Walsh Residence Hall	Core Explorations :: Diversity: US Perspectives  Pathways :: American Studies  Pathways :: Race, Place and Social Inequalities	Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
ETHN 40-1 - Introduction to Asian American Studies	Ethnic Studies	40	1	Open	29/30	James Lai	4	T Th | 10:20 AM - 12:00 PM	Rm 308 Kenna Hall	Core Explorations :: Diversity: US Perspectives  Pathways :: American Studies  Pathways :: Race, Place and Social Inequalities	Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
ETHN 59-1 - Feminist Approaches to Disability Studies	Ethnic Studies	59	1	Open	17/30	CJ Jones	4	T Th | 2:00 PM - 3:40 PM	Rm 310 Kenna Hall	Core Explorations :: Diversity: US Perspectives	Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	ETHN 59-/WGST 59-1
ETHN 69-1 - Literature by American Women Writers of Color	Ethnic Studies	69	1	Open	0/10	Robin Tremblay-McGaw	4	T Th | 2:00 PM - 3:40 PM		Core Explorations :: Diversity: US Perspectives  Pathways :: American Studies  Pathways :: Gender, Globalization and Empire  Pathways :: Gender, Sexuality and the Body	Lecture	In-Person	1/8/2024	3/22/2024	Winter 2024 Quarter	ETHN 69-/WGST 15-1
ETHN 124-1 - Latinx Literature & Cultural Studies	Ethnic Studies	124	1	Open	15/25	Juan Velasco-Moreno	5	T Th | 2:00 PM - 3:40 PM	Rm 204 O'Connor Hall	Core Explorations :: Diversity: US Perspectives  Pathways :: American Studies  Pathways :: Race, Place and Social Inequalities	Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	ETHN 124-/ENGL 136-1
ETHN 131-1 - In Memory of Toni Morrison	Ethnic Studies	131	1	Closed	11/0	Allia Griffin	5	M W F | 2:15 PM - 3:20 PM	Rm 102 Alameda hall	Core Explorations :: Diversity: US Perspectives  Core Integrations :: Advanced Writing	Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	ETHN 131-/ENGL 153-1
ETHN 138-1 - Black Migration in the World	Ethnic Studies	138	1	Open	19/28	Harry Odamtten	5	M W | 3:30 PM - 5:15 PM	Rm 205 O'Connor Hall	Core Explorations :: Cultures and Ideas 3  Pathways :: American Studies  Pathways :: Race, Place and Social Inequalities	Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	ETHN 138-/HIST 157-1/HIST 57-1
ETHN 154-1 - Women of Color in the US	Ethnic Studies	154	1	Open	29/30	Jesica Fernandez	5	T Th | 10:20 AM - 12:00 PM	Rm 206 O'Connor Hall	Core Explorations :: Diversity: US Perspectives  Pathways :: Gender, Sexuality and the Body  Pathways :: Race, Place and Social Inequalities	Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	ETHN 154-/WGST 112-1
ETHN 166-1 - Race and Religion in the United States	Ethnic Studies	166	1	Open	23/25	Bryson White	5	T Th | 8:30 AM - 10:10 AM	Rm 163 Graham Hall	Core Explorations :: Religion, Theology and Culture 3  Pathways :: American Studies  Pathways :: Race, Place and Social Inequalities	Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	ETHN 166-/RSOC 184-1
ETHN 166-2 - Race and Religion in the United States	Ethnic Studies	166	2	Closed	25/25	Bryson White	5	T Th | 12:10 PM - 1:50 PM	Rm 104 O'Connor Hall	Core Explorations :: Religion, Theology and Culture 3  Pathways :: American Studies  Pathways :: Race, Place and Social Inequalities	Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	ETHN 166-/RSOC 184-2
ETHN 167-1 - Race and Inequality	Ethnic Studies	167	1	Open	29/30	Di Di	5	T Th | 2:00 PM - 3:40 PM	Rm 107 O'Connor Hall	Core Explorations :: Diversity: US Perspectives  Pathways :: American Studies  Pathways :: Race, Place and Social Inequalities	Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	ETHN 167-/SOCI 175-1
ETHN 169-1 - Gender, Sexuality & Social Movements in the 20th century U.S.	Ethnic Studies	169	1	Open	16/28	Sonia Gomez	5	T Th | 3:50 PM - 5:30 PM	Rm 128 Vari Hall	Core Explorations :: Civic Engagement  Core Explorations :: Diversity: US Perspectives  Pathways :: American Studies  Pathways :: Democracy  Pathways :: Gender, Globalization and Empire  Pathways :: Gender, Sexuality and the Body  Pathways :: Paradigm Shifts and the Nature of Human Knowing  Pathways :: Race, Place and Social Inequalities	Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	ETHN 169-/HIST 119-1/WGST 168-1
ETHN 175-1 - Black Power	Ethnic Studies	175	1	Open	19/30	Anthony Hazard	5	T Th | 3:50 PM - 5:30 PM	Rm 206 O'Connor Hall		Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	ETHN 175-/HIST 113-1
ETHN 185-1 - Seminar in U.S. Racial and Ethnic Politics	Ethnic Studies	185	1	Open	14/15	James Lai	5	T Th | 2:00 PM - 3:40 PM	Rm 163 Graham Hall	Core Explorations :: Diversity: US Perspectives  Core Integrations :: Advanced Writing  Pathways :: American Studies  Pathways :: Race, Place and Social Inequalities	Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	ETHN 185-/POLI 195DW-1
ETHN 198-1 - Internship (-)	Ethnic Studies	198	1	Closed	1/1	Jesica Fernandez	4				Internship	In-Person	1/8/2024	3/22/2024	Winter 2024 Quarter	
ETHN 199-1 - Capstone (-)	Ethnic Studies	199	1	Closed	1/1	Jesica Fernandez	2				Independent Study	In-Person	1/8/2024	3/22/2024	Winter 2024 Quarter	
FNCE 118-1 - Real Estate Principles	Finance	118	1	Waitlist	32/32	Joseph Ori | Joe Ori	5	M W | 3:30 PM - 5:15 PM	Rm 208 Lucas Hall		Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
FNCE 121-1 - Financial Management (-)	Finance	121	1	Open	10/32	Hoje Jo	5	M W F | 8:00 AM - 9:05 AM	Rm 208 Lucas Hall	LSB Core :: Undergraduate Business Core	Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
FNCE 121-2 - Financial Management (-)	Finance	121	2	Waitlist	32/0	Ye Cai	5	M W F | 9:15 AM - 10:20 AM	Rm 129 Vari Hall	LSB Core :: Undergraduate Business Core	Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
FNCE 121-3 - Financial Management (-)	Finance	121	3	Waitlist	31/0	Ye Cai	5	M W F | 10:30 AM - 11:35 AM	Rm 129 Vari Hall	LSB Core :: Undergraduate Business Core	Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
FNCE 121-4 - Financial Management (-)	Finance	121	4	Waitlist	32/0	Ye Cai	5	M W F | 11:45 AM - 12:50 PM	Rm 129 Vari Hall	LSB Core :: Undergraduate Business Core	Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
FNCE 121-5 - Financial Management (-)	Finance	121	5	Waitlist	31/32	Manish Tewari	5	T Th | 8:30 AM - 10:10 AM	Rm 019 Sobrato Residence	LSB Core :: Undergraduate Business Core	Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
FNCE 121-6 - Financial Management (-)	Finance	121	6	Waitlist	30/0	Manish Tewari	5	T Th | 10:20 AM - 12:00 PM	Rm 019 Sobrato Residence	LSB Core :: Undergraduate Business Core	Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
FNCE 121-7 - Financial Management (-)	Finance	121	7	Waitlist	25/0	Gregory Perelman	5	T Th | 2:00 PM - 3:40 PM		LSB Core :: Undergraduate Business Core	Lecture	Online	1/8/2024	3/17/2024	Winter 2024 Quarter	
FNCE 124-1 - Investments (-)	Finance	124	1	Waitlist	35/30	Chinh Nguyen | Tony Nguyen	5	M W F | 11:45 AM - 12:50 PM	Rm 208 Lucas Hall		Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
FNCE 124-2 - Investments (-)	Finance	124	2	Waitlist	31/30	Gustavo Schwenkler	5	M W | 3:30 PM - 5:15 PM	Rm 207 Lucas Hall		Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
FNCE 124-3 - Investments (-)	Finance	124	3	Waitlist	31/30	Yunjeen Kim	5	T Th | 10:20 AM - 12:00 PM	Rm 306 Kenna Hall		Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
FNCE 125-1 - Corporate Financial Policy (-)	Finance	125	1	Open	11/30	Elyas Fermand	5	M W F | 9:15 AM - 10:20 AM	Rm 307 Lucas Hall		Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
FNCE 125-2 - Corporate Financial Policy (-)	Finance	125	2	Open	25/30	Elyas Fermand	5	M W F | 10:30 AM - 11:35 AM	Rm 307 Lucas Hall		Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
FNCE 125-3 - Corporate Financial Policy (-)	Finance	125	3	Open	18/30	Gregory Perelman	5	T Th | 12:10 PM - 1:50 PM			Lecture	Online	1/8/2024	3/17/2024	Winter 2024 Quarter	
FNCE 126-1 - Money and Capital Markets (-)	Finance	126	1	Open	11/28	Manish Tewari	5	T Th | 2:00 PM - 3:40 PM	Rm 212 Kenna Hall		Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
FNCE 127-1 - Introduction to Real Estate Transactions	Finance	127	1	Open	17/28	Scott Daugherty	5	T Th | 12:10 PM - 1:50 PM	Rm 102 Alameda hall		Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
FNCE 128-1 - Real Estate Finance	Finance	128	1	Open	22/28	Elyas Fermand	5	M W F | 11:45 AM - 12:50 PM	Rm 307 Lucas Hall		Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
FNCE 130-1 - Ethics in Finance	Finance	130	1	Open	23/28	Jonathan Masse	5	T Th | 3:50 PM - 5:30 PM	Rm 307 Lucas Hall	Pathways :: Applied Ethics	Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
FNCE 131-1 - Real Estate Law	Finance	131	1	Open	10/28	David Brown  Maria Bellafronto	5	T Th | 5:40 PM - 7:20 PM	Rm 133 Vari Hall		Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
FNCE 132-1 - Financial Derivatives	Finance	132	1	Waitlist	33/28	Wen-Yao Ku	5	M W F | 10:30 AM - 11:35 AM	Rm 306 Lucas Hall		Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
FNCE 132-2 - Financial Derivatives	Finance	132	2	Open	18/30	Chinh Nguyen | Tony Nguyen	5	M W F | 1:00 PM - 2:05 PM	Rm 208 Lucas Hall		Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
FNCE 135-1 - Applied Investment Management	Finance	135	1	Waitlist	33/28	Wen-Yao Ku	5	M W F | 11:45 AM - 12:50 PM	Rm 306 Lucas Hall		Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
FNCE 143-1 - Entrepreneurial Finance (-)	Finance	143	1	Waitlist	30/28	Daniel Trepanier | Dan Trepanier	5	M W F | 3:30 PM - 4:35 PM	Rm 164 Graham Hall		Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
FNCE 151-1 - International Finance (-)	Finance	151	1	Open	12/30	Hoje Jo	5	M W F | 9:15 AM - 10:20 AM	Rm 208 Lucas Hall		Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
FNCE 174-1 - Mergers and Acquisitions	Finance	174	1	Open	8/28	Brian Zacharias	5	M W F | 8:00 AM - 9:05 AM	Rm 308 Lucas Hall		Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
FNCE 180-1 - Financial Planning and Analysis	Finance	180	1	Open	24/28	Karl Motey	5	T Th | 8:30 AM - 10:10 AM	Rm 310 Lucas Hall	Pathways :: Applied Ethics  Pathways :: Sustainability	Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
FNCE 186-1 - Applying Financial Models to Financial Data	Finance	186	1	Open	25/28	Chinh Nguyen | Tony Nguyen	5	M W F | 10:30 AM - 11:35 AM	Rm 208 Lucas Hall		Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
FNCE 191-1 - Peer Educators in Finance	Finance	191	1	Open	1/2	Wen-Yao Ku	2				Independent Study	In-Person	1/8/2024	3/22/2024	Winter 2024 Quarter	
FNCE 198-1 - Internship (-)	Finance	198	1	Open	9/40	Meir Statman	5				Internship	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
FNCE 2405-2 - Investments	Finance	2405	2	Waitlist	23/23	Gustavo Schwenkler	4	M W | 5:45 PM - 7:20 PM	Rm 308 Lucas Hall		Lecture	In-Person	1/8/2024	3/14/2024	Winter 2024 Quarter	FNCE 2405-/FNCE 3491-1
FNCE 2409-1 - Econometrics	Finance	2409	1	Open	1/2	Yunjeen Kim	2	W | 7:35 PM - 9:10 PM	Rm 308 Lucas Hall		Lecture	In-Person	1/8/2024	3/14/2024	Winter 2024 Quarter	FNCE 2409-/FNCE 2409-2
FNCE 2409-2 - Econometrics	Finance	2409	2	Waitlist	31/31	Yunjeen Kim	2	W | 7:35 PM - 9:10 PM	Rm 308 Lucas Hall		Lecture	In-Person	1/8/2024	3/14/2024	Winter 2024 Quarter	FNCE 2409-/FNCE 2409-1
FNCE 2482-1 - Business Valuation	Finance	2482	1	Open	8/20	Karl Motey	4	T Th | 7:35 PM - 9:10 PM	Rm 308 Lucas Hall		Lecture	In-Person	1/8/2024	3/12/2024	Winter 2024 Quarter	FNCE 2482-/FNCE 3482-1
FNCE 3000-1 - CORE: Financial Management	Finance	3000	1	Waitlist	33/30	Joseph Ori | Joe Ori	4	M W | 5:45 PM - 7:20 PM	Rm 208 Lucas Hall		Lecture	In-Person	1/8/2024	3/14/2024	Winter 2024 Quarter	
FNCE 3000-2 - CORE: Financial Management	Finance	3000	2	Open	29/30	Seoyoung Kim	4			Online	Lecture	Online	1/8/2024	3/17/2024	Winter 2024 Quarter	
FNCE 3460-1 - Mergers, Acquisitions, and Corporate Restructuring	Finance	3460	1	Open	11/20	George Chacko	4			Online	Lecture	Online	1/8/2024	3/17/2024	Winter 2024 Quarter	FNCE 3460-/FNCE 3460-2
FNCE 3460-2 - Mergers, Acquisitions, and Corporate Restructuring	Finance	3460	2	Open	17/20	George Chacko	4			Online	Lecture	Online	1/8/2024	3/17/2024	Winter 2024 Quarter	FNCE 3460-/FNCE 3460-1
FNCE 3482-1 - Business Valuation	Finance	3482	1	Open	12/20	Karl Motey	4	T Th | 7:35 PM - 9:10 PM	Rm 308 Lucas Hall		Lecture	In-Person	1/8/2024	3/12/2024	Winter 2024 Quarter	FNCE 3482-/FNCE 2482-1
FNCE 3484-1 - Financial Engineering	Finance	3484	1	Open	5/20	Seoyoung Kim	4			Online	Lecture	Online	1/8/2024	3/17/2024	Winter 2024 Quarter	FNCE 3484-/FNCE 3484-2
FNCE 3484-2 - Financial Engineering	Finance	3484	2	Open	11/20	Seoyoung Kim	4			Online	Lecture	Online	1/8/2024	3/17/2024	Winter 2024 Quarter	FNCE 3484-/FNCE 3484-1
FNCE 3491-1 - Investments	Finance	3491	1	Open	9/17	Gustavo Schwenkler	4	M W | 5:45 PM - 7:20 PM	Rm 308 Lucas Hall		Lecture	In-Person	1/8/2024	3/14/2024	Winter 2024 Quarter	FNCE 3491-/FNCE 2405-2
FREN 2-1 - Introduction to French Language and Francophone Cultures II (-)	French & Francophone Studies	2	1	Open	9/22	Keziah Poole	4	M W F | 9:15 AM - 10:20 AM	Rm 220 Alumni Science Hall	Core Foundations :: Second Language: Business and Natural Sciences	Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
FREN 2-2 - Introduction to French Language and Francophone Cultures II (-)	French & Francophone Studies	2	2	Closed	21/0	Jeffrey Burkholder	4	M W F | 11:45 AM - 12:50 PM	Rm 105 Alameda hall	Core Foundations :: Second Language: Business and Natural Sciences	Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
FREN 2-3 - Introduction to French Language and Francophone Cultures II (-)	French & Francophone Studies	2	3	Open	7/22	Keziah Poole	4	M W F | 1:00 PM - 2:05 PM	Rm 214 Kenna Hall	Core Foundations :: Second Language: Business and Natural Sciences	Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
FREN 2-4 - Introduction to French Language and Francophone Cultures II (-)	French & Francophone Studies	2	4	Closed	16/0	Jeffrey Burkholder	4	M W F | 2:15 PM - 3:20 PM	Rm 105 Kenna Hall	Core Foundations :: Second Language: Business and Natural Sciences	Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
FREN 12A-1 - Cultures and Ideas II (The French-speaking World)	French & Francophone Studies	12A	1	Closed	23/0	Keziah Poole	4	M W F | 11:45 AM - 12:50 PM	Rm 214 Kenna Hall	Core Foundations :: Cultures and Ideas 2	Lecture	In-Person	1/8/2024	3/22/2024	Winter 2024 Quarter	
FREN 22A-1 - Language,Film and Youth Cultures	French & Francophone Studies	22A	1	Open	15/22	Nina Tanti	4	M W F | 11:45 AM - 12:50 PM	Rm 164 Graham Hall	Core Foundations :: Second Language: Arts and Social Sciences  Core Foundations :: Second Language: Business and Natural Sciences	Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
FREN 22A-2 - Language,Film and Youth Cultures	French & Francophone Studies	22A	2	Open	9/22	Nina Tanti	4	M W F | 1:00 PM - 2:05 PM	Rm 164 Graham Hall	Core Foundations :: Second Language: Arts and Social Sciences  Core Foundations :: Second Language: Business and Natural Sciences	Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
FREN 103A-1 - (W)rites of Passage: French Writing Workshop	French & Francophone Studies	103A	1	Open	17/22	Jeffrey Burkholder	5	M W | 3:30 PM - 5:15 PM	Rm 231 Mayer Theatre	Core Foundations :: Second Language: Arts and Social Sciences  Core Foundations :: Second Language: Business and Natural Sciences  Core Integrations :: Advanced Writing	Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
FREN 173-1 - Immigration, Race, and Identity	French & Francophone Studies	173	1	Open	19/22	Jimia Boutouba	5	T Th | 10:20 AM - 12:00 PM	Rm 109 Kenna Hall	Core Explorations :: Civic Engagement  Core Foundations :: Second Language: Arts and Social Sciences  Core Foundations :: Second Language: Business and Natural Sciences  Pathways :: Cinema Studies  Pathways :: Democracy  Pathways :: Gender, Globalization and Empire  Pathways :: Islamic Studies  Pathways :: Race, Place and Social Inequalities	Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
FREN 194-1 - Peer Educator - French	French & Francophone Studies	194	1	Open	9/10	Nina Tanti	1 - 2				Independent Study	In-Person	1/8/2024	3/22/2024	Winter 2024 Quarter	
FREN 194-2 - Peer Educator - French	French & Francophone Studies	194	2	Closed	3/3	Jeffrey Burkholder	2				Independent Study	In-Person	1/8/2024	3/22/2024	Winter 2024 Quarter	
FREN 194-3 - Peer Educator - French	French & Francophone Studies	194	3	Closed	1/1	Jimia Boutouba	2				Independent Study	In-Person	1/8/2024	3/22/2024	Winter 2024 Quarter	
FREN 194-4 - Peer Educator - French	French & Francophone Studies	194	4	Closed	1/1	Keziah Poole	2				Independent Study	In-Person	1/8/2024	3/22/2024	Winter 2024 Quarter	
GERM 2-1 - Elementary German II (-)	German Studies	2	1	Open	18/22	Ruth Conza-Roman	4	M W F | 10:30 AM - 11:35 AM	Rm 310 Kenna Hall	Core Foundations :: Second Language: Business and Natural Sciences	Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
GERM 11A-1 - Cultures and Ideas I (Multicultural German Voices)	German Studies	11A	1	Open	23/25	Josef Hellebrandt	4	T Th | 8:30 AM - 10:10 AM	Rm 111 Kenna Hall	Core Foundations :: Cultures and Ideas 1	Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
GERM 22-1 - Intermediate German II (-)	German Studies	22	1	Open	5/22	Josef Hellebrandt	4	T Th | 10:20 AM - 12:00 PM	Rm 111 Kenna Hall	Core Foundations :: Second Language: Arts and Social Sciences  Core Foundations :: Second Language: Business and Natural Sciences	Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
HIST 11A-1 - Cultures and Ideas I (Slavery & Unfreedom)	History	11A	1	Closed	26/25	Michael Brillman	4	M W F | 9:15 AM - 10:20 AM	Rm 204 O'Connor Hall	Core Foundations :: Cultures and Ideas 1	Lecture	In-Person	1/8/2024	3/22/2024	Winter 2024 Quarter	
HIST 11A-2 - Cultures and Ideas I (Slavery & Unfreedom)	History	11A	2	Closed	26/25	Michael Brillman	4	M W F | 1:00 PM - 2:05 PM	Rm 204 O'Connor Hall	Core Foundations :: Cultures and Ideas 1	Lecture	In-Person	1/8/2024	3/22/2024	Winter 2024 Quarter	
HIST 11A-3 - Cultures and Ideas I (Transnational Migration)	History	11A	3	Open	22/25	Sonia Gomez	4	T Th | 10:20 AM - 12:00 PM	Rm 216 Kenna Hall	Core Foundations :: Cultures and Ideas 1	Lecture	In-Person	1/8/2024	3/22/2024	Winter 2024 Quarter	
HIST 11A-4 - Cultures and Ideas I (Africa and the Atlantic World)	History	11A	4	Open	24/25	Harry Odamtten	4	M W F | 10:30 AM - 11:35 AM	Rm 148 Guadalupe Hall	Core Foundations :: Cultures and Ideas 1	Lecture	In-Person	1/8/2024	3/22/2024	Winter 2024 Quarter	
HIST 11A-5 - Cultures and Ideas I (Slavery & Unfreedom)	History	11A	5	Open	24/25	Megan Gudgeirsson | Meg Gudgeirsson	4	M W F | 1:00 PM - 2:05 PM	Rm 003 Casa Italiana Residence	Core Foundations :: Cultures and Ideas 1	Lecture	In-Person	1/8/2024	3/22/2024	Winter 2024 Quarter	
HIST 11A-6 - Cultures and Ideas I (Latin American Mobilities)	History	11A	6	Open	22/25	Mateo Carrillo	4	M W F | 10:30 AM - 11:35 AM	Rm 204 O'Connor Hall	Core Foundations :: Cultures and Ideas 1	Lecture	In-Person	1/8/2024	3/22/2024	Winter 2024 Quarter	
HIST 11A-7 - Cultures and Ideas I (Cultures of Islam)	History	11A	7	Closed	26/25	Marwan Daoud Hanania	4	M W F | 9:15 AM - 10:20 AM	Rm 101 Alameda hall	Core Foundations :: Cultures and Ideas 1	Lecture	In-Person	1/8/2024	3/22/2024	Winter 2024 Quarter	
HIST 11A-17 - Cultures and Ideas I (Cultures of Islam)	History	11A	17	Open	24/25	Marwan Daoud Hanania	4	T Th | 2:00 PM - 3:40 PM	Rm 105 O'Connor Hall	Core Foundations :: Cultures and Ideas 1	Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
HIST 12A-1 - Cultures and Ideas II (Slavery & Unfreedom)	History	12A	1	Closed	24/0	Michael Brillman	4	M W F | 2:15 PM - 3:20 PM	Rm 204 O'Connor Hall	Core Foundations :: Cultures and Ideas 2	Lecture	In-Person	1/8/2024	3/22/2024	Winter 2024 Quarter	
HIST 12A-2 - Cultures and Ideas II (Across the Pacific)	History	12A	2	Closed	22/0	Paul Mariani	4	M W F | 1:00 PM - 2:05 PM	Rm 302 Alumni Science Hall	Core Foundations :: Cultures and Ideas 2	Lecture	In-Person	1/8/2024	3/22/2024	Winter 2024 Quarter	
HIST 12A-3 - Cultures and Ideas II (Across the Pacific)	History	12A	3	Closed	21/0	Paul Mariani	4	M W F | 2:15 PM - 3:20 PM	Rm 302 Alumni Science Hall	Core Foundations :: Cultures and Ideas 2	Lecture	In-Person	1/8/2024	3/22/2024	Winter 2024 Quarter	
HIST 12A-4 - Cultures and Ideas II (Across the Pacific)	History	12A	4	Closed	24/0	Barbara Molony	4	T Th | 10:20 AM - 12:00 PM	Rm 209 O'Connor Hall	Core Foundations :: Cultures and Ideas 2	Lecture	In-Person	1/8/2024	3/22/2024	Winter 2024 Quarter	
HIST 12A-5 - Cultures and Ideas II (Civilization & the City)	History	12A	5	Closed	18/0	Thomas Turley	4	M W F | 8:00 AM - 9:05 AM	Rm 105 O'Connor Hall	Core Foundations :: Cultures and Ideas 2	Lecture	In-Person	1/8/2024	3/22/2024	Winter 2024 Quarter	
